Entry	Cross-reference (InterPro)
Q14563	IPR007110;IPR036179;IPR013783;IPR003599;IPR016201;IPR001627;IPR036352;IPR027231;IPR015943;
Q14562	IPR002464;IPR011709;IPR007502;IPR014001;IPR001650;IPR012340;IPR027417;IPR022967;IPR003029;
Q14558	IPR029099;IPR029057;IPR005946;
Q14554	IPR041865;IPR036249;IPR017937;IPR013766;
Q14549	IPR031251;IPR009057;IPR017970;IPR001356;IPR020479;
Q14542	IPR034764;IPR030197;IPR002259;IPR036259;
Q14541	IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
Q14534	IPR036188;IPR013698;IPR040125;
Q14533	IPR018039;IPR039008;IPR042180;IPR032444;IPR003054;
Q14532	IPR009030;IPR018039;IPR039008;IPR042180;IPR002957;
Q14527	IPR014001;IPR001650;IPR014905;IPR027417;IPR038718;IPR000330;IPR001841;IPR013083;IPR017907;
Q14526	IPR000210;IPR028424;IPR011333;IPR036236;IPR013087;
Q14525	IPR018039;IPR039008;IPR042180;IPR002957;
Q14524	IPR005821;IPR008053;IPR001696;IPR010526;IPR024583;IPR027359;
Q14520	IPR001881;IPR013032;IPR000742;IPR000001;IPR013806;IPR018056;IPR038178;IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
Q14517	IPR002126;IPR015919;IPR020894;IPR013320;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR001791;
Q14515	IPR011992;IPR018247;IPR002048;IPR003645;IPR015369;IPR002350;IPR036058;IPR001999;IPR016359;IPR019577;
Q14512	IPR010510;
Q14511	IPR021901;IPR037362;IPR035746;IPR014928;IPR038319;IPR036028;IPR001452;
Q14508	IPR036645;IPR008197;
Q14507	IPR029747;IPR036816;IPR023412;
Q14500	IPR014756;IPR041647;IPR016449;IPR003272;IPR013518;IPR013673;IPR040445;
Q14498	IPR012677;IPR035979;IPR029123;IPR006509;IPR000504;IPR003954;
Q14494	IPR004827;IPR004826;IPR029847;IPR008917;
Q14493	IPR026502;IPR029344;IPR038294;
Q14469	IPR011598;IPR036638;IPR003650;
Q14457	IPR007243;IPR038274;IPR041691;IPR040455;IPR032913;IPR029318;
Q14451	IPR015042;IPR039664;IPR035032;IPR011993;IPR039665;IPR001849;IPR000159;IPR000980;IPR036860;IPR029071;
Q14449	IPR015042;IPR039664;IPR035035;IPR035034;IPR011993;IPR039665;IPR001849;IPR000159;IPR000980;IPR036860;IPR029071;
Q14444	IPR028816;IPR022070;IPR041637;
Q14442	IPR019328;
Q14439	IPR000276;IPR017452;
Q14435	IPR001173;IPR029044;IPR035992;IPR000772;
Q14432	IPR003607;IPR002073;IPR036971;IPR023174;
Q14416	IPR001828;IPR000337;IPR011500;IPR038550;IPR017978;IPR017979;IPR000162;IPR001458;IPR028082;
Q14410	IPR000577;IPR018485;IPR018483;IPR018484;IPR042018;IPR005999;
Q14409	IPR000577;IPR018485;IPR018483;IPR018484;IPR042018;IPR005999;
Q14406	IPR009079;IPR001400;IPR018116;
Q14397	IPR005486;IPR040190;IPR001347;
Q14393	IPR026823;IPR017857;IPR013320;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR035972;IPR000294;IPR009030;IPR001791;
Q14392	IPR001611;IPR003591;IPR032675;IPR000372;
Q14390	IPR000101;IPR029055;
Q14376	IPR016040;IPR036291;IPR005886;
Q14353	IPR016550;IPR026480;IPR029063;
Q14344	IPR000469;IPR001019;IPR011025;IPR027417;
Q14332	IPR015526;IPR000539;IPR020067;IPR036790;IPR041778;IPR026550;IPR017981;
Q14331	IPR008999;IPR010414;
Q14330	IPR000276;IPR017452;IPR028335;
Q14324	IPR003961;IPR036116;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR040849;
Q14320	IPR007005;
Q14318	IPR001179;IPR013026;IPR011990;IPR013105;IPR019734;
Q14315	IPR001589;IPR001715;IPR036872;IPR017868;IPR001298;IPR013783;IPR014756;
Q14314	IPR033083;IPR036056;IPR002181;IPR020837;
Q14296	IPR013579;IPR010622;IPR013584;IPR015715;
Q14289	IPR019749;IPR041390;IPR041784;IPR014352;IPR035963;IPR019748;IPR000299;IPR036137;IPR005189;IPR011009;IPR011993;IPR000719;IPR017441;IPR030610;IPR001245;IPR008266;IPR020635;IPR029071;
Q14264	IPR018154;
Q14258	IPR001870;IPR003879;IPR013320;IPR006574;IPR003877;IPR000315;IPR001841;IPR013083;IPR017907;
Q14257	IPR011992;IPR018247;IPR002048;
Q14254	IPR001107;IPR036013;IPR031905;IPR027705;
Q14249	IPR018524;IPR001604;IPR020821;IPR040255;
Q14247	IPR015503;IPR035716;IPR003134;IPR036028;IPR001452;
Q14246	IPR026823;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR017981;IPR001740;IPR000832;IPR017983;IPR000203;IPR009030;
Q14244	IPR030707;IPR008604;
Q14242	IPR026195;
Q14241	IPR001810;IPR010684;IPR003617;IPR035441;IPR017923;
Q14240	IPR011545;IPR014001;IPR001650;IPR027417;IPR000629;IPR014014;
Q14236	
Q14232	IPR000649;IPR037171;
Q14213	IPR003961;IPR036116;IPR003530;IPR013783;
Q14210	IPR018363;IPR016054;
Q14209	IPR015633;IPR037241;IPR032198;IPR003316;IPR036388;IPR036390;
Q14207	IPR006594;IPR031442;
Q14206	IPR006931;IPR012677;IPR035979;IPR034921;IPR034919;
Q14204	IPR003593;IPR035699;IPR035706;IPR041658;IPR042219;IPR042228;IPR042222;IPR041466;IPR041228;IPR024743;IPR024317;IPR004273;IPR013594;IPR013602;IPR027417;
Q14203	IPR036859;IPR000938;IPR027663;IPR022157;
Q14202	IPR021893;IPR011017;IPR010507;
Q14201	IPR002087;IPR036054;
Q14197	IPR000352;
Q14195	IPR006680;IPR030628;IPR011778;IPR011059;IPR032466;
Q14194	IPR006680;IPR030624;IPR011778;IPR011059;IPR032466;
Q14192	IPR037987;IPR001781;
Q14191	IPR002562;IPR011545;IPR004589;IPR014001;IPR001650;IPR029491;IPR010997;IPR002121;IPR027417;IPR032284;IPR012337;IPR036397;IPR018982;IPR036388;IPR036390;
Q14190	IPR011598;IPR036638;IPR001610;IPR000014;IPR035965;IPR013767;IPR013655;IPR010578;
Q14188	IPR028314;IPR037241;IPR003316;IPR038168;IPR014889;IPR015648;IPR036388;IPR036390;
Q14186	IPR028313;IPR037241;IPR003316;IPR038168;IPR014889;IPR015648;IPR036388;IPR036390;
Q14185	IPR016024;IPR035892;IPR027007;IPR027357;IPR026791;IPR030717;IPR010703;IPR032376;IPR036028;IPR001452;
Q14184	IPR000008;IPR035892;IPR014638;IPR030534;IPR001565;
Q14183	IPR000008;IPR035892;IPR014638;IPR030535;IPR001565;
Q14181	IPR007185;IPR016722;IPR013627;
Q14168	IPR008145;IPR008144;IPR020590;IPR014775;IPR004172;IPR036892;IPR035602;IPR027417;IPR001478;IPR036034;IPR036028;IPR001452;
Q14166	IPR013815;IPR004344;IPR027749;
Q14165	IPR021720;IPR039155;
Q14164	IPR011009;IPR000719;IPR017441;IPR041309;IPR041087;
Q14162	IPR013032;IPR000742;IPR009030;IPR002049;IPR033329;
Q14161	IPR002110;IPR020683;IPR036770;IPR037278;IPR001164;IPR038508;IPR032352;IPR022018;IPR013724;
Q14160	IPR001611;IPR003591;IPR032675;IPR001478;IPR036034;
Q14159	IPR028026;IPR028032;
Q14157	IPR015940;IPR009060;IPR022166;
Q14156	IPR016024;
Q14155	IPR035789;IPR001715;IPR036872;IPR035899;IPR000219;IPR001331;IPR011993;IPR001849;IPR036028;IPR001452;
Q14154	IPR006597;IPR011990;
Q14153	IPR029356;
Q14152	IPR027512;IPR000717;
Q14151	IPR012677;IPR035979;IPR000504;IPR034782;IPR003034;IPR036361;
Q14149	IPR003594;IPR036890;IPR041006;IPR011124;
Q14147	IPR011709;IPR007502;IPR014001;IPR001650;IPR027417;
Q14146	IPR018849;
Q14145	IPR011705;IPR017096;IPR000210;IPR030563;IPR015915;IPR006652;IPR011333;
Q14142	IPR001870;IPR003879;IPR013320;IPR006574;IPR003877;IPR000315;
Q14141	IPR030379;IPR027417;IPR030644;IPR016491;
Q14140	IPR009263;
Q14139	IPR019474;IPR003613;IPR013083;
Q14137	IPR028598;IPR012953;IPR015943;IPR001680;IPR019775;IPR017986;IPR036322;
Q14135	IPR006627;IPR028184;
Q14134	IPR000315;
Q14129	IPR010849;
Q14126	IPR002126;IPR015919;IPR020894;IPR027397;IPR009123;IPR009122;
Q14123	IPR003607;IPR023088;IPR002073;IPR036971;IPR023174;IPR013706;
Q14119	IPR036236;IPR013087;
Q14118	IPR027468;IPR041631;IPR006644;IPR015919;IPR008465;IPR013783;IPR030398;
Q14117	IPR006680;IPR011778;IPR011059;IPR032466;
Q14116	IPR015529;IPR000975;IPR008996;
Q14114	IPR011042;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR036055;IPR023415;IPR000033;IPR002172;
Q14112	IPR011042;IPR026823;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR024731;IPR006605;IPR009017;IPR009030;IPR000033;IPR003886;IPR000716;IPR036857;
Q14108	IPR002159;IPR005429;
Q14106	IPR002087;IPR009818;IPR036054;IPR015676;IPR015678;
Q14103	IPR012956;IPR012677;IPR035979;IPR000504;
Q14094	IPR039361;IPR013763;IPR036915;IPR028856;IPR006671;
Q14093	IPR026189;IPR029354;
Q14088	IPR027417;IPR041822;IPR005225;IPR001806;
Q14061	IPR009069;IPR007745;
Q14055	IPR008160;
Q14050	IPR008160;
Q14032	IPR029058;IPR016662;IPR014940;IPR006862;
Q14031	IPR008160;IPR001442;IPR036954;IPR016187;
Q14028	IPR032944;IPR018490;IPR018488;IPR000595;IPR014710;
Q14019	IPR002108;IPR029006;IPR030502;
Q14012	IPR011009;IPR000719;IPR017441;IPR008271;
Q14011	IPR012677;IPR035979;IPR034278;IPR000504;IPR003954;
Q14008	IPR011989;IPR016024;IPR024395;IPR021133;IPR034085;
Q14005	IPR020450;IPR001478;IPR036034;
Q14004	IPR011009;IPR000719;IPR017441;IPR008271;
Q14003	IPR000210;IPR005821;IPR003968;IPR003974;IPR005404;IPR021105;IPR011333;IPR003131;IPR028325;IPR027359;
Q14002	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
Q13976	IPR000961;IPR002374;IPR018490;IPR018488;IPR000595;IPR011009;IPR031831;IPR000719;IPR017441;IPR014710;IPR008271;IPR035014;
Q13972	IPR035899;IPR000219;IPR001331;IPR000048;IPR011993;IPR001849;IPR008937;IPR000651;IPR019804;IPR023578;IPR001895;IPR036964;IPR030745;
Q13956	IPR006952;IPR037030;
Q13952	IPR003958;IPR009072;
Q13951	IPR003417;IPR036552;
Q13950	IPR000040;IPR008967;IPR012346;IPR013524;IPR027384;IPR013711;IPR016554;
Q13948	IPR012955;
Q13946	IPR003607;IPR023088;IPR002073;IPR036971;IPR023174;
Q13939	IPR011705;IPR017096;IPR000210;IPR015915;IPR006652;IPR011333;
Q13938	IPR011992;IPR018247;IPR002048;
Q13936	IPR031688;IPR031649;IPR005821;IPR014873;IPR005451;IPR005446;IPR002077;IPR027359;
Q13907	IPR011876;IPR015797;IPR000086;
Q13905	IPR008937;IPR000651;IPR019804;IPR023578;IPR001895;IPR036964;
Q13901	IPR011082;IPR007146;
Q13895	IPR007955;
Q13889	IPR004600;IPR036465;
Q13888	IPR007198;IPR004595;IPR012170;IPR002035;IPR036465;IPR013087;IPR013083;
Q13887	IPR030401;IPR036236;IPR013087;
Q13886	IPR036236;IPR013087;
Q13885	IPR013838;IPR002453;IPR008280;IPR000217;IPR018316;IPR037103;IPR036525;IPR023123;IPR017975;IPR003008;
Q13884	IPR001478;IPR036034;IPR011993;IPR001849;IPR041428;IPR015482;
Q13882	IPR011009;IPR000719;IPR017441;IPR035846;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR008266;IPR020635;
Q13875	IPR041282;IPR013083;
Q13873	IPR000472;IPR015770;IPR011009;IPR000719;IPR017441;IPR000333;
Q13868	IPR025721;IPR026699;IPR004088;IPR036612;IPR012340;
Q13867	IPR038765;IPR000169;IPR004134;
Q13838	IPR011545;IPR014001;IPR001650;IPR027417;IPR014014;
Q13835	IPR011989;IPR016024;IPR000225;IPR028432;IPR028435;
Q13829	IPR000210;IPR011333;IPR003131;
Q13825	IPR029045;IPR018376;IPR001753;IPR014748;
Q13823	IPR030378;IPR023179;IPR006073;IPR024929;IPR012971;IPR027417;
Q13822	IPR017850;IPR001604;IPR029881;IPR020821;IPR002591;IPR036024;IPR020436;IPR001212;
Q13813	IPR035825;IPR011992;IPR014837;IPR018247;IPR002048;IPR036028;IPR001452;IPR018159;IPR002017;
Q13797	IPR013517;IPR013519;IPR000413;IPR013649;IPR018184;IPR028994;IPR032695;
Q13796	IPR014800;IPR014799;IPR001478;IPR036034;IPR027686;IPR027685;
Q13795	IPR027417;IPR005225;IPR006689;
Q13794	IPR024140;
Q13790	IPR026114;
Q13772	IPR022174;IPR039947;
Q13769	IPR019163;
Q13765	IPR016641;IPR038187;IPR002715;
Q13761	IPR000040;IPR008967;IPR012346;IPR013524;IPR013711;IPR016554;
Q13753	IPR000742;IPR002049;IPR000034;
Q13751	IPR013032;IPR002049;IPR008211;IPR038684;
Q13740	IPR039810;IPR013162;IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;IPR013106;
Q13733	IPR006068;IPR004014;IPR023299;IPR018303;IPR023298;IPR008250;IPR036412;IPR023214;IPR005775;IPR001757;
Q13724	IPR008928;IPR012341;IPR031335;IPR031631;IPR038518;IPR004888;
Q13705	IPR000472;IPR011009;IPR000719;IPR008271;IPR000333;
Q13702	IPR001237;IPR018293;IPR019568;IPR013026;IPR011990;IPR041617;IPR019734;IPR001841;IPR013083;
Q13698	IPR031649;IPR005821;IPR014873;IPR005450;IPR005446;IPR002077;IPR027359;
Q13686	IPR004574;IPR027450;IPR037151;IPR005123;
Q13685	IPR015943;IPR001680;IPR019775;IPR017986;IPR036322;
Q13683	IPR013517;IPR013519;IPR000413;IPR013649;IPR018184;IPR028994;IPR032695;
Q13671	IPR000159;IPR035867;IPR000980;IPR036860;IPR003123;IPR037191;
Q13670	IPR003594;IPR036890;IPR024831;IPR024828;IPR013083;
Q13651	IPR003961;IPR036116;IPR013783;
Q13643	IPR037987;IPR001781;
Q13642	IPR001781;
Q13641	IPR000483;IPR001611;IPR003591;IPR032675;IPR000372;
Q13639	IPR001520;IPR000276;IPR017452;
Q13637	IPR027417;IPR030697;IPR005225;IPR001806;
Q13636	IPR027417;IPR005225;IPR001806;
Q13635	IPR003392;IPR000731;IPR004766;
Q13634	IPR039808;IPR002126;IPR015919;IPR020894;IPR000233;IPR027397;
Q13630	IPR001509;IPR028614;IPR036291;
Q13627	IPR028318;IPR011009;IPR000719;IPR017441;IPR008271;
Q13625	IPR002110;IPR020683;IPR036770;IPR036028;IPR001452;IPR029071;
Q13621	IPR004841;IPR013612;IPR018491;IPR002445;IPR002443;IPR004842;
Q13620	IPR033044;IPR016157;IPR016158;IPR036317;IPR001373;IPR019559;IPR016159;IPR036388;IPR036390;
Q13619	IPR016157;IPR016158;IPR036317;IPR001373;IPR019559;IPR016159;IPR036388;IPR036390;
Q13618	IPR016157;IPR016158;IPR036317;IPR001373;IPR019559;IPR016159;IPR036388;IPR036390;
Q13617	IPR016157;IPR016158;IPR036317;IPR001373;IPR019559;IPR016159;IPR036388;IPR036390;
Q13616	IPR016157;IPR016158;IPR036317;IPR001373;IPR019559;IPR016159;IPR036388;IPR036390;
Q13615	IPR035888;IPR010569;IPR030564;IPR029021;IPR016130;IPR003595;IPR000306;IPR017455;IPR011011;IPR013083;
Q13614	IPR004182;IPR010569;IPR030564;IPR011993;IPR029021;IPR016130;IPR003595;IPR000387;
Q13613	IPR004182;IPR030587;IPR037857;IPR010569;IPR030564;IPR011993;IPR029021;IPR016130;IPR003595;IPR000387;
Q13610	IPR020472;IPR015943;IPR001680;IPR019775;IPR017986;IPR036322;
Q13609	IPR018057;IPR016202;IPR033125;IPR036691;IPR005135;
Q13608	IPR003593;IPR003959;IPR003960;IPR027417;
Q13607	IPR000276;IPR017452;IPR000725;
Q13606	IPR000276;IPR017452;IPR000725;
Q13601	IPR041174;IPR004087;IPR036612;IPR024166;
Q13596	IPR027267;IPR001683;IPR036871;IPR034901;IPR028660;IPR039358;IPR005329;IPR015404;
Q13595	IPR012677;IPR035979;IPR000504;
Q13591	IPR016201;IPR001627;IPR036352;IPR027231;IPR000884;IPR036383;IPR015943;
Q13588	IPR035645;IPR000980;IPR036860;IPR036028;IPR001452;
Q13586	IPR001660;IPR013761;IPR032393;IPR037608;IPR037609;IPR030463;
Q13585	IPR000276;IPR017452;IPR002280;IPR000025;
Q13576	IPR001715;IPR036872;IPR000048;IPR000593;IPR023152;IPR001936;IPR008936;IPR001202;
Q13574	IPR002110;IPR020683;IPR036770;IPR017438;IPR037607;IPR000756;IPR001206;IPR016064;IPR002219;
Q13573	IPR017862;IPR004015;
Q13572	IPR011761;IPR008656;IPR040464;IPR041429;
Q13571	IPR004687;IPR018396;IPR018397;
Q13569	IPR015637;IPR003310;IPR005122;IPR036895;
Q13568	IPR019817;IPR001346;IPR019471;IPR029838;IPR017855;IPR008984;IPR036388;IPR036390;
Q13564	IPR030667;IPR000594;IPR035985;
Q13563	IPR011992;IPR002048;IPR013122;IPR003915;IPR027359;
Q13562	IPR011598;IPR036638;IPR032652;IPR022575;IPR016637;
Q13561	IPR028133;
Q13557	IPR013543;IPR011009;IPR032710;IPR000719;IPR017441;IPR008271;
Q13555	IPR013543;IPR011009;IPR032710;IPR000719;IPR017441;IPR008271;
Q13554	IPR013543;IPR011009;IPR032710;IPR000719;IPR017441;IPR008271;
Q13547	IPR000286;IPR003084;IPR023801;IPR037138;IPR023696;
Q13546	IPR011029;IPR000488;IPR011009;IPR000719;IPR025735;IPR037934;IPR001245;IPR008271;
Q13542	IPR008606;
Q13541	IPR008606;IPR037582;
Q13536	IPR040529;
Q13535	IPR011989;IPR016024;IPR003152;IPR021133;IPR011009;IPR000403;IPR036940;IPR018936;IPR003151;IPR014009;IPR011990;IPR012993;
Q13530	IPR029557;IPR005016;
Q13526	IPR000297;IPR023058;IPR001202;IPR036020;
Q13523	IPR011009;IPR000719;IPR008271;
Q13522	IPR008466;
Q13520	IPR023271;IPR023254;IPR034294;IPR000425;IPR022357;
Q13519	IPR002367;IPR006024;
Q13516	IPR011598;IPR036638;IPR032658;
Q13515	IPR039008;IPR042180;IPR002957;IPR027694;
Q13510	IPR016699;IPR029130;IPR029132;
Q13509	IPR013838;IPR002453;IPR008280;IPR000217;IPR018316;IPR037103;IPR036525;IPR023123;IPR017975;IPR003008;
Q13508	IPR000768;
Q13507	IPR002110;IPR020683;IPR036770;IPR005821;IPR013555;IPR005459;IPR002153;
Q13506	IPR006986;IPR006989;IPR039040;IPR006988;IPR038398;
Q13505	IPR036282;IPR040079;IPR033468;IPR019564;
Q13503	IPR037212;IPR021384;
Q13501	IPR000270;IPR034866;IPR033741;IPR015940;IPR009060;IPR000433;
Q13496	IPR004182;IPR030561;IPR010569;IPR030564;IPR011993;IPR029021;IPR016130;IPR003595;IPR000387;
Q13495	IPR026131;
Q13492	IPR011417;IPR014712;IPR013809;IPR008942;IPR030412;
Q13491	IPR001614;IPR018237;
Q13490	IPR001370;IPR041933;IPR001315;IPR011029;IPR001841;
Q13489	IPR001370;IPR041933;IPR001315;IPR011029;IPR001841;
Q13488	IPR002490;IPR026028;
Q13487	IPR021281;
Q13485	IPR013790;IPR003619;IPR013019;IPR017855;IPR001132;IPR008984;IPR036578;
Q13480	IPR011993;IPR001849;
Q13478	IPR007110;IPR036179;IPR013783;IPR041416;IPR003599;IPR015621;IPR004074;IPR000157;IPR035897;
Q13477	IPR015169;IPR007110;IPR036179;IPR013783;IPR003599;IPR037413;
Q13474	IPR017433;IPR011992;IPR015153;IPR015154;IPR018159;IPR002017;IPR001202;IPR036020;IPR000433;
Q13472	IPR000380;IPR003601;IPR023406;IPR013497;IPR013824;IPR013825;IPR013826;IPR023405;IPR003602;IPR013498;IPR006171;IPR034144;IPR010666;
Q13470	IPR011009;IPR000719;IPR017441;IPR001245;IPR001452;IPR008266;IPR020635;
Q13469	IPR013783;IPR014756;IPR002909;IPR008366;IPR008967;IPR032397;IPR011539;IPR037059;
Q13467	IPR015526;IPR000539;IPR020067;IPR036790;IPR037441;IPR017981;
Q13464	IPR000961;IPR011009;IPR002219;IPR011993;IPR001849;IPR000719;IPR017441;IPR015008;IPR020684;IPR037310;IPR008271;
Q13461	IPR001766;IPR018122;IPR030456;IPR036388;IPR036390;
Q13459	IPR000048;IPR036961;IPR028557;IPR001609;IPR036023;IPR027417;IPR002219;IPR000159;IPR008936;IPR000198;IPR029071;
Q13454	IPR021149;IPR036249;
Q13451	IPR031210;IPR023566;IPR001179;IPR013026;IPR011990;IPR001440;IPR019734;
Q13449	IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;
Q13445	IPR009038;IPR036598;IPR015720;
Q13444	IPR033605;IPR006586;IPR001762;IPR036436;IPR013032;IPR000742;IPR024079;IPR001590;IPR002870;IPR034027;
Q13443	IPR006586;IPR018358;IPR001762;IPR036436;IPR013032;IPR000742;IPR024079;IPR001590;IPR002870;IPR034027;
Q13442	IPR019380;IPR039876;
Q13439	IPR000237;
Q13438	IPR009011;IPR012913;
Q13435	IPR007180;IPR006568;IPR003034;
Q13434	IPR031644;IPR041367;IPR018957;IPR000571;IPR036855;IPR001841;IPR013083;IPR017907;
Q13433	IPR003689;
Q13432	IPR014756;IPR008015;IPR037036;IPR032977;
Q13428	IPR006594;IPR017859;IPR003993;
Q13427	IPR029000;IPR020892;IPR002130;
Q13426	IPR010585;IPR009089;
Q13425	IPR001478;IPR036034;IPR011993;IPR001849;IPR041428;IPR028550;IPR015482;
Q13424	IPR001478;IPR036034;IPR011993;IPR001849;IPR041428;IPR028552;IPR015482;
Q13423	IPR008143;IPR008142;IPR007886;IPR007698;IPR029035;IPR036291;IPR026255;IPR024605;IPR034300;
Q13422	IPR036236;IPR013087;
Q13421	IPR010335;IPR026664;
Q13418	IPR002110;IPR020683;IPR036770;IPR011009;IPR035692;IPR000719;IPR001245;
Q13416	IPR007220;
Q13415	IPR003593;IPR041083;IPR003959;IPR001025;IPR015163;IPR020793;IPR027417;
Q13410	IPR001870;IPR003879;IPR013162;IPR013320;IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;IPR006574;IPR037958;IPR003877;
Q13409	IPR025956;IPR015943;IPR001680;IPR017986;IPR036322;
Q13405	IPR007740;
Q13404	IPR000608;IPR016135;
Q13402	IPR019749;IPR014352;IPR035963;IPR019748;IPR000299;IPR000048;IPR036961;IPR001609;IPR008989;IPR041793;IPR041794;IPR036106;IPR000857;IPR038185;IPR027417;IPR011993;IPR036028;IPR001452;IPR029071;
Q13401	IPR003594;IPR036890;IPR001909;IPR036051;IPR038973;
Q13398	IPR001909;IPR036051;IPR036236;IPR013087;
Q13395	IPR029028;IPR016024;IPR025806;IPR001537;IPR029026;
Q13394	IPR024810;
Q13393	IPR011993;IPR001849;IPR001683;IPR025202;IPR001736;IPR016555;IPR015679;IPR036871;
Q13387	IPR035637;IPR011993;IPR006020;IPR001452;
Q13371	IPR001200;IPR023196;IPR024253;IPR036249;
Q13370	IPR003607;IPR002073;IPR036971;IPR023174;
Q13368	IPR008145;IPR008144;IPR020590;IPR014775;IPR004172;IPR036892;IPR035604;IPR027417;IPR001478;IPR036034;IPR036028;IPR001452;
Q13367	IPR026740;IPR029390;IPR026739;IPR016024;IPR002553;IPR013041;
Q13363	IPR006139;IPR029753;IPR029752;IPR006140;IPR036291;
Q13362	IPR011989;IPR016024;IPR002554;
Q13361	IPR008673;
Q13360	IPR001909;IPR036051;IPR036236;IPR013087;
Q13356	IPR029000;IPR020892;IPR002130;IPR003613;IPR013083;
Q13352	IPR009601;
Q13351	IPR031786;IPR031784;IPR036236;IPR013087;
Q13349	IPR013517;IPR013519;IPR000413;IPR013649;IPR018184;IPR028994;IPR032695;IPR002035;IPR036465;
Q13347	IPR027525;IPR015943;IPR001680;IPR019775;IPR017986;IPR036322;
Q13342	IPR001487;IPR036427;IPR004865;IPR010919;IPR000770;IPR030411;IPR019786;IPR011011;IPR001965;IPR019787;
Q13336	IPR029020;IPR004937;
Q13332	IPR003961;IPR036116;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR029021;IPR000242;IPR016130;IPR003595;IPR000387;
Q13330	IPR001025;IPR000949;IPR009057;IPR040138;IPR035170;IPR001005;IPR017884;IPR000679;
Q13326	IPR006875;IPR039972;IPR027660;
Q13325	IPR024125;IPR013026;IPR011990;IPR013105;IPR019734;
Q13324	IPR017981;IPR003053;IPR003051;IPR036445;IPR001879;IPR000832;IPR017983;
Q13323	IPR024579;IPR020728;
Q13322	IPR015042;IPR039664;IPR035036;IPR035037;IPR011993;IPR039665;IPR001849;IPR000159;IPR000980;IPR036860;IPR029071;
Q13319	IPR004944;IPR036915;
Q13316	IPR009889;
Q13315	IPR016024;IPR015519;IPR003152;IPR011009;IPR000403;IPR036940;IPR018936;IPR003151;IPR014009;IPR021668;
Q13310	IPR012677;IPR036053;IPR006515;IPR002004;IPR035979;IPR000504;IPR003954;
Q13309	IPR036047;IPR001810;IPR006553;IPR032675;
Q13308	IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR011009;IPR000719;IPR001245;IPR008266;
Q13304	IPR000276;IPR017452;
Q13303	IPR005983;IPR005399;IPR005401;IPR023210;IPR036812;
Q13296	IPR016126;IPR035960;
Q13291	IPR007110;IPR036179;IPR013783;IPR010407;
Q13287	IPR033527;IPR009909;IPR009938;IPR012677;
Q13286	IPR003492;IPR018460;IPR036259;
Q13285	IPR035500;IPR016355;IPR000536;IPR001723;IPR001628;IPR013088;
Q13283	IPR034375;IPR034374;IPR002075;IPR032710;IPR018222;IPR039539;IPR035979;IPR000504;
Q13278	
Q13277	IPR010989;IPR031186;IPR006012;IPR006011;IPR000727;
Q13275	IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;IPR016201;IPR001627;IPR036352;IPR027231;
Q13268	IPR027052;IPR036291;IPR020904;IPR002347;
Q13263	IPR003649;IPR001487;IPR036427;IPR037373;IPR019786;IPR000315;IPR011011;IPR001965;IPR019787;IPR001841;IPR013083;
Q13261	IPR035976;IPR000436;
Q13258	IPR000276;IPR017452;IPR000376;IPR008365;
Q13257	IPR003511;IPR036570;
Q13255	IPR001828;IPR000337;IPR011500;IPR038550;IPR017978;IPR017979;IPR000162;IPR001256;IPR019588;IPR028082;
Q13253	IPR029034;IPR008717;
Q13247	IPR012677;IPR035979;IPR000504;IPR034511;
Q13243	IPR012677;IPR035979;IPR035585;IPR000504;
Q13242	IPR012677;IPR035979;IPR000504;IPR034503;IPR034995;
Q13241	IPR001304;IPR016186;IPR016187;IPR033992;
Q13239	IPR000980;IPR036860;IPR036028;IPR001452;IPR035055;IPR035052;IPR035596;
Q13237	IPR000961;IPR002374;IPR018490;IPR018488;IPR000595;IPR011009;IPR000719;IPR017441;IPR014710;IPR008271;IPR035014;
Q13233	IPR011989;IPR016024;IPR011009;IPR000719;IPR017441;IPR008271;IPR001841;IPR013083;IPR007527;
Q13232	IPR034907;IPR036850;IPR001564;IPR023005;
Q13231	IPR002557;IPR036508;IPR011583;IPR029070;IPR001223;IPR001579;IPR017853;
Q13228	IPR008826;
Q13227	IPR026094;
Q13224	IPR001828;IPR019594;IPR001508;IPR001320;IPR018884;IPR028082;
Q13219	IPR013320;IPR006558;IPR024079;IPR011936;IPR000800;IPR030433;IPR008754;IPR035976;IPR000436;
