Entry	Cross-reference (InterPro)
P16724	IPR000501;
O95149	IPR002652;IPR017336;IPR024721;
Q86VZ5	IPR001660;IPR013761;IPR025749;
Q9QXZ6	IPR002350;IPR036058;IPR020846;IPR036259;IPR004156;
Q9Y6L6	IPR002350;IPR036058;IPR020846;IPR036259;IPR004156;
Q9BQB4	IPR006207;IPR029034;IPR008835;IPR015665;
Q60457	IPR004299;IPR014371;IPR030687;
Q9H0E3	IPR024137;IPR031963;
P06628	IPR011006;IPR001789;
P27189	IPR013610;IPR034154;IPR006171;
P01848	IPR036179;IPR013783;IPR015370;
Q9Y4K3	IPR002083;IPR012227;IPR008974;IPR027139;IPR037309;IPR001841;IPR013083;IPR017907;IPR001293;
P16792	IPR005208;
Q99619	IPR001870;IPR013320;IPR001496;IPR036036;IPR003877;IPR037340;
O15269	IPR004839;IPR015424;IPR015422;IPR015421;
P33247	IPR006400;IPR032696;IPR032697;IPR018333;IPR002365;IPR008930;
P43819	IPR006195;IPR004529;IPR004188;IPR022911;IPR002319;IPR010978;
Q8P1K1	IPR006195;IPR004529;IPR004188;IPR022911;IPR002319;IPR010978;
O43175	IPR029009;IPR006139;IPR029753;IPR029752;IPR006140;IPR036291;IPR006236;
Q8R0X7	IPR002129;IPR015424;IPR015422;IPR015421;
P97698	IPR015526;IPR000539;IPR020067;IPR036790;IPR017981;IPR026544;IPR035683;
Q16637	IPR010304;IPR002999;
P60881	IPR000928;IPR039077;IPR000727;
Q9NPD5	IPR002350;IPR036058;IPR020846;IPR036259;IPR004156;
Q9TW89	IPR001189;IPR019833;IPR019832;IPR019831;IPR036324;IPR036314;
P02787	IPR030685;IPR016357;IPR001156;IPR018195;
P21761	IPR000276;IPR017452;IPR002120;
Q01717	IPR000276;IPR017452;IPR002120;
Q8K093	IPR024571;IPR034016;IPR001930;IPR014782;IPR015570;
Q96BR1	IPR000961;IPR037900;IPR011009;IPR001683;IPR017892;IPR000719;IPR017441;IPR036871;IPR008271;IPR037709;
Q7RTN6	IPR011009;IPR000719;
P10520	IPR004093;IPR036120;IPR008124;
P08842	IPR017849;IPR017850;IPR024607;IPR000917;
Q9UL62	IPR002110;IPR020683;IPR036770;IPR005821;IPR013555;IPR005461;IPR002153;
Q9Y210	IPR002110;IPR020683;IPR036770;IPR005821;IPR013555;IPR005462;IPR002153;
Q9BXA5	IPR000276;IPR017452;
P23739	IPR031727;IPR011013;IPR000322;IPR030458;IPR030459;IPR013780;IPR017853;IPR017957;IPR000519;
P46549	IPR011009;IPR000719;IPR017441;
P61956	IPR022617;IPR033950;IPR029071;IPR000626;
Q8NET8	IPR002110;IPR020683;IPR036770;IPR005821;IPR024862;IPR008347;IPR024866;
Q9H1D0	IPR002110;IPR020683;IPR036770;IPR005821;IPR024862;IPR008344;IPR008345;
P41972	IPR001412;IPR002300;IPR033708;IPR002301;IPR023585;IPR013155;IPR014729;IPR009080;IPR009008;IPR010663;
P00956	IPR001412;IPR002300;IPR033708;IPR002301;IPR023585;IPR013155;IPR014729;IPR009080;IPR009008;IPR010663;
P9WHH1	IPR036188;IPR023753;IPR008255;IPR000103;IPR005982;
O89049	IPR036188;IPR023753;IPR016156;IPR001100;IPR004099;IPR012999;IPR006338;
Q9Z0J5	IPR036188;IPR023753;IPR016156;IPR001100;IPR004099;IPR012999;IPR006338;
Q86VQ6	IPR036188;IPR023753;IPR016156;IPR002109;IPR011899;IPR001100;IPR004099;IPR012999;IPR036249;IPR006338;
P00760	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P07477	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
Q99YW3	IPR001412;IPR002300;IPR033708;IPR002301;IPR023585;IPR013155;IPR014729;IPR009080;IPR009008;
P27435	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
Q9BZJ3	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P00761	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P26637	IPR002300;IPR004493;IPR013155;IPR014729;IPR009080;IPR009008;
P23395	IPR002300;IPR004495;IPR014758;IPR023457;IPR015413;IPR033911;IPR012340;IPR014729;IPR002547;IPR009080;
P01223	IPR029034;IPR006208;IPR001545;IPR018245;
P16473	IPR000276;IPR017452;IPR002131;IPR026906;IPR032675;IPR002274;IPR034298;
P30536	IPR030164;IPR038330;IPR004307;
P50637	IPR030164;IPR038330;IPR004307;
Q9BXA7	IPR011009;IPR000719;IPR017441;IPR008271;
Q61241	IPR011009;IPR000719;IPR017441;IPR008271;
Q96PF2	IPR011009;IPR000719;IPR017441;IPR008271;
Q96PN8	IPR011009;IPR000719;IPR017441;
O43463	IPR016197;IPR000953;IPR023780;IPR023779;IPR011381;IPR003616;IPR007728;IPR001214;
Q9NZQ8	IPR005821;IPR029577;
Q697L1	IPR002110;IPR020683;IPR036770;IPR005821;IPR024862;IPR024863;IPR008347;
P12081	IPR006195;IPR004154;IPR036621;IPR015807;IPR004516;IPR033656;IPR009068;IPR000738;
P41252	IPR001412;IPR002300;IPR033709;IPR002301;IPR023586;IPR013155;IPR014729;IPR009080;IPR009008;
P56690	IPR001412;IPR002300;IPR033709;IPR002301;IPR023586;IPR013155;IPR014729;IPR009080;IPR009008;
Q29463	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
Q15661	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
Q99816	IPR037202;IPR017916;IPR016135;IPR008883;
Q7RTX0	IPR001828;IPR000337;IPR011500;IPR038550;IPR017978;IPR000068;IPR017979;IPR028082;
Q15046	IPR004364;IPR006195;IPR002313;IPR034762;IPR018149;IPR012340;IPR004365;
P56192	IPR001412;IPR010987;IPR036282;IPR004046;IPR023458;IPR014758;IPR015413;IPR033911;IPR029038;IPR014729;IPR009068;IPR009080;IPR000738;
P00959	IPR001412;IPR004495;IPR023458;IPR014758;IPR015413;IPR033911;IPR029038;IPR012340;IPR014729;IPR002547;IPR009080;
P23920	IPR001412;IPR013155;IPR004495;IPR014758;IPR023457;IPR015413;IPR033911;IPR012340;IPR014729;IPR002547;IPR009080;
Q837B3	IPR001412;IPR013155;IPR004495;IPR014758;IPR023457;IPR015413;IPR033911;IPR012340;IPR014729;IPR002547;IPR009080;
P43828	IPR001412;IPR004495;IPR023458;IPR014758;IPR015413;IPR033911;IPR029038;IPR012340;IPR014729;IPR002547;IPR009080;
Q8NY00	IPR001412;IPR013155;IPR004495;IPR014758;IPR023457;IPR015413;IPR033911;IPR012340;IPR014729;IPR002547;IPR009080;
Q9BX84	IPR005821;IPR011009;IPR004166;IPR029597;IPR032415;IPR037162;
Q96QT4	IPR005821;IPR011009;IPR004166;IPR029601;IPR032415;IPR037162;
Q7Z2W7	IPR005821;IPR029603;
Q8R4D5	IPR029603;
Q8R455	IPR029603;
Q8NER1	IPR002110;IPR020683;IPR036770;IPR005821;IPR024862;IPR024863;IPR008347;
Q704Y3	IPR002110;IPR020683;IPR036770;IPR005821;IPR024862;IPR024863;IPR008347;
O35433	IPR002110;IPR020683;IPR036770;IPR005821;IPR024862;IPR024863;IPR008347;
P0AF67	IPR027417;IPR003442;
P17599	IPR013815;IPR016185;IPR028713;IPR001359;IPR020898;IPR019735;IPR019736;IPR020897;
Q969D9	IPR029189;IPR038329;
P78600	IPR002314;IPR006195;IPR004154;IPR036621;IPR002316;IPR033730;
Q9BXA6	IPR011009;IPR000719;IPR017441;IPR008271;
Q8I5R7	IPR002314;IPR006195;IPR004154;IPR036621;IPR002316;IPR004499;IPR016061;IPR017449;IPR033721;IPR036754;IPR007214;
P02766	IPR023418;IPR030178;IPR000895;IPR023416;IPR036817;IPR023419;
Q7L0J3	IPR001646;IPR011701;IPR020846;IPR005828;IPR036259;IPR005829;IPR022308;
P49588	IPR002318;IPR018162;IPR018165;IPR018164;IPR023033;IPR003156;IPR018163;IPR009000;IPR012947;
Q923J1	IPR005821;IPR011009;IPR004166;IPR029601;IPR032415;IPR037162;
Q8K424	IPR002110;IPR020683;IPR036770;IPR005821;IPR024862;IPR008347;IPR024866;
P47897	IPR001412;IPR004514;IPR007638;IPR007639;IPR000924;IPR020058;IPR020059;IPR020056;IPR011035;IPR014729;
P33981	IPR011009;IPR027084;IPR000719;IPR017441;IPR008271;IPR011990;
A4Q9F0	IPR013815;IPR004344;
Q8ZDW5	IPR002314;IPR006195;IPR004154;IPR036621;IPR012675;IPR004095;IPR012676;IPR002320;IPR018163;IPR033728;IPR012947;
P45975	IPR016197;IPR000953;IPR023780;IPR023779;IPR011381;IPR027417;IPR003616;IPR007728;IPR001214;
Q15022	IPR019135;
Q9JJH7	IPR005821;IPR029577;
Q925B3	IPR005821;IPR011009;IPR004166;IPR029601;IPR032415;IPR037162;
Q9Y5S1	IPR002110;IPR020683;IPR036770;IPR005821;IPR024862;IPR008347;IPR024865;
Q8CPY8	IPR036188;IPR023753;IPR008255;IPR000103;IPR005982;
Q16881	IPR036188;IPR023753;IPR016156;IPR002109;IPR001100;IPR004099;IPR012999;IPR036249;IPR006338;
P30635	IPR036188;IPR023753;IPR016156;IPR001100;IPR004099;IPR012999;IPR006338;
Q9NNW7	IPR036188;IPR023753;IPR016156;IPR001100;IPR004099;IPR012999;IPR006338;
P61076	IPR036188;IPR023753;IPR016156;IPR001100;IPR004099;IPR012999;IPR006338;
P00762	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P07478	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P00763	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P35030	IPR009003;IPR001314;IPR001254;IPR018114;
Q02844	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
Q9NRR2	IPR009003;IPR001314;IPR001254;IPR018114;
P15944	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
Q7RTX1	IPR001828;IPR000337;IPR011500;IPR038550;IPR017978;IPR000068;IPR017979;IPR028082;
Q8TE23	IPR001828;IPR000337;IPR011500;IPR038550;IPR017978;IPR000068;IPR017979;IPR028082;
Q9P2J5	IPR001412;IPR002300;IPR004493;IPR013155;IPR009080;IPR009008;
Q8IYB8	IPR001650;IPR027417;IPR022192;
Q97Q48	IPR002318;IPR018162;IPR018165;IPR018164;IPR023033;IPR003156;IPR018163;IPR009000;IPR012947;
Q6R5A3	IPR002110;IPR020683;IPR036770;IPR005821;IPR024862;IPR024863;IPR008347;
Q9HBA0	IPR002110;IPR020683;IPR036770;IPR005821;IPR024862;IPR008347;IPR008348;
Q9QUH6	IPR000008;IPR035892;IPR021887;IPR001849;IPR039360;IPR023152;IPR001936;IPR008936;IPR037779;
P02767	IPR023418;IPR030178;IPR000895;IPR023416;IPR036817;IPR023419;
P07650	IPR000312;IPR017459;IPR036320;IPR035902;IPR036566;IPR013102;IPR018090;IPR017872;IPR000053;IPR013465;
Q99N42	IPR000312;IPR017459;IPR036320;IPR035902;IPR036566;IPR013102;IPR018090;IPR000053;
P26640	IPR001412;IPR002300;IPR033705;IPR010987;IPR036282;IPR004046;IPR013155;IPR014729;IPR009080;IPR037118;IPR009008;IPR002303;
P16257	IPR030164;IPR038330;IPR004307;
Q5TCY1	IPR011009;IPR000719;IPR017441;
Q6IQ55	IPR011009;IPR000719;IPR017441;
P54136	IPR001412;IPR001278;IPR005148;IPR036695;IPR035684;IPR008909;IPR014729;IPR009080;
Q8NG68	IPR004344;
P49638	IPR001251;IPR036865;IPR011074;IPR036273;
Q9D0R2	IPR002314;IPR006195;IPR004154;IPR036621;IPR012675;IPR004095;IPR012676;IPR002320;IPR018163;IPR033728;IPR012947;
Q8TD43	IPR005821;IPR029581;
Q9H5I1	IPR016197;IPR000953;IPR023780;IPR023779;IPR011381;IPR003616;IPR007728;IPR001214;
Q9WUD2	IPR002110;IPR020683;IPR036770;IPR005821;IPR024862;IPR008347;IPR024865;
Q9EPK8	IPR002110;IPR020683;IPR036770;IPR005821;IPR024862;IPR008347;IPR008348;
P0A9P4	IPR036188;IPR023753;IPR008255;IPR000103;IPR005982;
P19971	IPR000312;IPR017459;IPR036320;IPR035902;IPR036566;IPR013102;IPR018090;IPR017872;IPR000053;
Q1LK00	IPR037217;IPR017485;IPR004981;
P48775	IPR037217;IPR004981;
P59536	IPR007960;
P43870	IPR019043;IPR038373;
Q9NQC3	IPR003388;
Q9Y230	IPR003593;IPR027417;IPR027238;IPR037942;IPR010339;
P11716	IPR001870;IPR013320;IPR011992;IPR002048;IPR014821;IPR005821;IPR036300;IPR016093;IPR013662;IPR000699;IPR013333;IPR003032;IPR015925;IPR009460;IPR035910;IPR033215;IPR035761;IPR035764;IPR035762;IPR003877;
P48443	IPR035500;IPR021780;IPR000536;IPR001723;IPR000003;IPR001628;IPR013088;
P28705	IPR035500;IPR021780;IPR000536;IPR001723;IPR000003;IPR001628;IPR013088;
Q5BJR8	IPR035500;IPR021780;IPR000536;IPR001723;IPR000003;IPR001628;IPR013088;
Q9HBX9	IPR000276;IPR017452;IPR036055;IPR023415;IPR002172;IPR001611;IPR003591;IPR032675;IPR008112;
O54699	IPR034764;IPR030197;IPR002259;IPR036259;
O15245	IPR020846;IPR005828;IPR036259;IPR004749;IPR005829;
Q63089	IPR020846;IPR005828;IPR036259;IPR004749;IPR005829;
Q9Z0E8	IPR020846;IPR005828;IPR036259;IPR004749;IPR005829;
O70594	IPR020846;IPR005828;IPR036259;IPR004749;IPR005829;
P48303	IPR000987;IPR000276;IPR017452;IPR004061;
Q9UGH3	IPR029956;IPR006042;IPR006043;
P31646	IPR000175;IPR002981;IPR037272;
P24008	IPR016636;IPR001104;IPR039357;
O51933	IPR034373;IPR000043;IPR015878;IPR036291;IPR020082;
P07602	IPR003119;IPR007856;IPR008138;IPR008373;IPR011001;IPR021165;IPR008139;
Q9Y345	IPR000175;IPR037272;
Q01118	IPR005821;IPR028812;IPR001696;IPR010526;IPR027359;
Q15858	IPR005821;IPR000048;IPR001696;IPR010526;IPR024583;IPR028803;IPR027359;
P08104	IPR005821;IPR001696;IPR010526;IPR024583;IPR027359;
P35499	IPR005821;IPR000048;IPR008052;IPR001696;IPR010526;IPR027359;
P56221	IPR032710;IPR004235;
P24821	IPR013032;IPR000742;IPR013111;IPR036056;IPR002181;IPR003961;IPR036116;IPR013783;IPR033078;
Q2FUW6	IPR027417;IPR000185;IPR022490;IPR011115;IPR014018;IPR011130;IPR011116;IPR036266;IPR036670;
Q96LD8	IPR038765;IPR003653;
P00734	IPR035972;IPR000294;IPR000001;IPR013806;IPR018056;IPR038178;IPR009003;IPR001314;IPR003966;IPR018992;IPR037111;IPR001254;IPR018114;IPR033116;
Q53H47	IPR003616;IPR007728;IPR001214;IPR001888;IPR036388;
Q9BYW2	IPR006560;IPR003616;IPR001214;IPR013257;IPR038190;IPR035441;IPR001202;IPR036020;
O35988	IPR003585;IPR001050;IPR027789;IPR030479;
O42772	IPR036010;IPR001041;IPR006058;IPR017896;IPR017900;IPR012675;IPR009051;IPR004489;IPR025192;
O75533	IPR011989;IPR016024;IPR015016;IPR038737;
Q9Y2C9	IPR000483;IPR001611;IPR003591;IPR032675;IPR000157;IPR027187;IPR035897;
Q8VDQ8	IPR029035;IPR003000;IPR026591;IPR017328;IPR026590;
Q9HCE7	IPR000008;IPR035892;IPR024928;IPR000569;IPR035983;IPR001202;IPR036020;
Q08775	IPR000040;IPR008967;IPR012346;IPR013524;IPR027384;IPR013711;
Q9R0W2	IPR020846;IPR005828;IPR036259;IPR004749;IPR005829;
Q9WTW5	IPR020846;IPR005828;IPR036259;IPR004749;IPR005829;
Q9H228	IPR005386;IPR000276;IPR017452;IPR004061;
Q62773	IPR008276;IPR018270;IPR030212;IPR011657;IPR002668;IPR011642;
Q9HAS3	IPR008276;IPR018270;IPR030211;IPR011657;IPR002668;IPR011642;
Q9JIM1	IPR030195;IPR034764;IPR002259;IPR036259;
Q14542	IPR034764;IPR030197;IPR002259;IPR036259;
P31651	IPR000175;IPR002983;IPR037272;
Q9Y6M7	IPR013769;IPR011531;IPR003020;IPR016152;
Q9NSD5	IPR000175;IPR002981;IPR037272;
P18405	IPR016636;IPR001104;IPR039357;
P22629	IPR005469;IPR017889;IPR036896;IPR005468;
P53790	IPR038377;IPR001734;IPR018212;
O55192	IPR000175;IPR002435;IPR037272;
P27922	IPR000175;IPR002436;IPR037272;
P03234	IPR035443;IPR001847;
Q60857	IPR000175;IPR013086;IPR037272;
Q61180	IPR001873;IPR004724;IPR020903;
Q9Y5Y9	IPR005821;IPR028809;IPR001696;IPR010526;IPR027359;
Q62968	IPR005821;IPR028809;IPR001696;IPR010526;IPR027359;
Q9BQF6	IPR038765;IPR003653;
Q15393	IPR004871;IPR015943;IPR036322;
Q8CHN6	IPR002129;IPR015424;IPR015422;IPR015421;
O60880	IPR000980;IPR036860;IPR017289;IPR035876;
Q9EPW9	IPR000483;IPR001611;IPR003591;IPR032675;IPR000157;IPR027187;IPR035897;
Q11201	IPR001675;IPR038578;IPR012163;
P08689	IPR013320;IPR001791;
P29353	IPR011993;IPR006019;IPR006020;IPR000980;IPR036860;IPR029586;IPR035676;
Q9UHJ3	IPR004092;IPR001660;IPR013761;IPR037604;IPR021987;IPR038348;
P61278	IPR004250;IPR018142;
P97454	IPR013790;IPR003619;IPR013019;IPR017855;IPR001132;IPR008984;IPR036578;
O35913	IPR002350;IPR036058;IPR020846;IPR036259;IPR004156;
Q99N02	IPR002350;IPR036058;IPR020846;IPR036259;IPR004156;
Q71MB6	IPR002350;IPR036058;IPR020846;IPR036259;IPR004156;
O70536	IPR004299;IPR014371;IPR030687;
Q7TQM4	IPR004299;IPR014371;IPR030687;
P08047	IPR030449;IPR036236;IPR013087;
Q14242	IPR026195;
Q9P0U3	IPR038765;IPR003653;
A5D7B7	IPR029058;IPR031245;IPR002471;IPR001375;IPR002469;IPR038554;
P00735	IPR035972;IPR000294;IPR000001;IPR013806;IPR018056;IPR038178;IPR009003;IPR001314;IPR003966;IPR018992;IPR037111;IPR001254;IPR018114;IPR033116;
P18292	IPR035972;IPR000294;IPR000001;IPR013806;IPR018056;IPR038178;IPR009003;IPR001314;IPR003966;IPR018992;IPR037111;IPR001254;IPR018114;IPR033116;
Q9QZR6	IPR030379;IPR027417;IPR030645;IPR016491;
P98077	IPR011993;IPR006019;IPR006020;IPR000980;IPR036860;IPR029591;IPR035676;
O95470	IPR002129;IPR015424;IPR015422;IPR015421;
Q62226	IPR001657;IPR001767;IPR009045;IPR000320;IPR003586;IPR003587;IPR036844;IPR006141;
Q11205	IPR001675;IPR038578;IPR012163;
Q9EQU3	IPR001611;IPR003591;IPR000157;IPR027181;IPR035897;
Q6P549	IPR036691;IPR005135;IPR000300;IPR001660;IPR013761;IPR000980;IPR036860;
Q9WVR3	IPR036691;IPR005135;IPR000300;IPR001660;IPR013761;IPR000980;IPR036860;
P06700	IPR029035;IPR007654;IPR003000;IPR026591;IPR026590;
Q9NTG7	IPR029035;IPR003000;IPR026591;IPR017328;IPR026590;
O70436	IPR013790;IPR003619;IPR013019;IPR017855;IPR001132;IPR008984;IPR036578;
P60174	IPR013785;IPR035990;IPR022896;IPR000652;IPR020861;
Q9QZX8	IPR002350;IPR036058;IPR020846;IPR036259;IPR004156;
O77759	IPR004299;IPR014371;IPR030687;
P33905	IPR016032;IPR005143;IPR036693;IPR000792;IPR036388;
P47872	IPR017981;IPR036445;IPR001879;IPR000832;IPR017983;IPR002144;
Q9GZR1	IPR038765;IPR003653;
P97321	IPR029058;IPR031245;IPR002471;IPR001375;IPR002469;IPR038554;
Q8C4U3	IPR015526;IPR020067;IPR036790;IPR001134;IPR018933;IPR026559;IPR008993;
Q9R168	IPR015526;IPR020067;IPR036790;IPR001134;IPR018933;IPR026559;IPR008993;
O00206	IPR000483;IPR001611;IPR003591;IPR032675;IPR000157;IPR027168;IPR035897;
Q9QUK6	IPR000483;IPR001611;IPR003591;IPR032675;IPR000157;IPR027168;IPR035897;
P60041	IPR004250;IPR018142;
Q9HC62	IPR038765;IPR003653;
Q15047	IPR016177;IPR025796;IPR001739;IPR003616;IPR007728;IPR001214;IPR002999;
P35247	IPR001304;IPR016186;IPR018378;IPR008160;IPR033990;IPR016187;IPR015097;
P9WG57	IPR003669;IPR036098;
Q9NP31	IPR000980;IPR036860;IPR035884;
Q9NYK1	IPR000483;IPR001611;IPR003591;IPR026906;IPR032675;IPR000157;IPR026880;IPR035897;
P15196	IPR013320;IPR001791;
P70340	IPR013790;IPR003619;IPR013019;IPR017855;IPR001132;IPR008984;IPR036578;
Q15796	IPR013790;IPR003619;IPR013019;IPR017855;IPR001132;IPR008984;IPR036578;
Q96Q15	IPR016024;IPR003152;IPR011009;IPR000403;IPR036940;IPR018936;IPR014009;IPR031559;IPR035175;IPR039414;
Q9NWM0	IPR002937;IPR036188;
Q9NRG4	IPR001214;IPR011990;IPR002893;
P48061	IPR001811;IPR033899;IPR039813;IPR036048;
Q007T0	IPR036010;IPR001041;IPR006058;IPR017896;IPR017900;IPR012675;IPR009051;IPR004489;IPR025192;
P60896	IPR007834;
Q13435	IPR007180;IPR006568;IPR003034;
O60602	IPR000483;IPR001611;IPR003591;IPR032675;IPR000157;IPR027176;IPR035897;
Q15465	IPR001657;IPR001767;IPR009045;IPR000320;IPR003586;IPR003587;IPR036844;IPR006141;
P58682	IPR001611;IPR003591;IPR026906;IPR032675;IPR000157;IPR027175;IPR035897;
P84025	IPR013790;IPR003619;IPR013019;IPR017855;IPR001132;IPR008984;IPR036578;
Q9JIW5	IPR013790;IPR003619;IPR013019;IPR017855;IPR001132;IPR008984;IPR036578;
Q29495	IPR016181;IPR000182;
Q9Y6H5	IPR002110;IPR020683;IPR036770;IPR040133;IPR032027;
P0A7T7	IPR001648;IPR018275;IPR036870;
Q07794	IPR013178;IPR016849;
P08865	IPR027504;IPR032281;IPR001865;IPR018130;IPR027498;IPR005707;IPR023591;
P42677	IPR000592;IPR011332;
P68849	IPR006195;IPR004529;IPR004188;IPR022911;IPR002319;IPR010978;
Q13464	IPR000961;IPR011009;IPR002219;IPR011993;IPR001849;IPR000719;IPR017441;IPR015008;IPR029876;IPR020684;IPR037310;IPR008271;
Q63644	IPR000961;IPR011009;IPR002219;IPR011993;IPR001849;IPR000719;IPR017441;IPR015008;IPR029876;IPR020684;IPR037310;IPR008271;
P24928	IPR000722;IPR000684;IPR006592;IPR007080;IPR007066;IPR007083;IPR007081;IPR007075;IPR007073;IPR038593;IPR038120;
P19793	IPR035500;IPR021780;IPR000536;IPR001723;IPR000003;IPR001628;IPR013088;
P49743	IPR035500;IPR000536;IPR001723;IPR000003;IPR001628;IPR013088;
Q8WXD0	IPR000276;IPR017452;IPR036055;IPR023415;IPR002172;IPR001611;IPR003591;IPR032675;IPR008112;
Q86VW1	IPR020846;IPR005828;IPR036259;
Q8VC69	IPR020846;IPR005828;IPR036259;IPR004749;
Q6PCB7	IPR025110;IPR020845;IPR000873;IPR030308;
O14975	IPR025110;IPR020845;IPR000873;IPR030305;
Q99500	IPR004062;IPR000276;IPR017452;IPR004061;
O43865	IPR000043;IPR015878;IPR036291;IPR020082;
P48056	IPR000175;IPR002983;IPR037272;
Q9H2J7	IPR000175;IPR002438;IPR037272;
Q9UBE0	IPR000594;IPR035985;IPR000011;
P23978	IPR000175;IPR002980;IPR037272;
Q04468	IPR001128;IPR017972;IPR002401;IPR036396;
O70247	IPR038377;IPR001734;IPR018212;
Q9MYX0	IPR000175;IPR013086;IPR037272;
Q9GZV3	IPR038377;IPR001734;
P31652	IPR000175;IPR013086;IPR037272;
P28570	IPR000175;IPR002984;IPR037272;
P37088	IPR001873;IPR004724;IPR020903;
P9WIB9	IPR036263;IPR008240;IPR002701;
P35498	IPR005821;IPR008051;IPR001696;IPR010526;IPR024583;IPR027359;
Q6QIY3	IPR005821;IPR028809;IPR001696;IPR010526;IPR027359;
P15390	IPR005821;IPR000048;IPR008052;IPR001696;IPR010526;IPR027359;
Q92736	IPR001870;IPR013320;IPR011992;IPR002048;IPR014821;IPR005821;IPR036300;IPR016093;IPR013662;IPR000699;IPR013333;IPR003032;IPR015925;IPR009460;IPR035910;IPR035761;IPR035764;IPR035762;IPR003877;
Q91ZZ5	IPR000276;IPR017452;IPR036055;IPR023415;IPR002172;IPR001611;IPR003591;IPR032675;IPR008112;
P62753	IPR014401;IPR001377;IPR018282;
P21643	IPR037217;IPR004981;
Q15413	IPR016024;IPR001870;IPR013320;IPR011992;IPR002048;IPR014821;IPR005821;IPR036300;IPR016093;IPR013662;IPR000699;IPR013333;IPR003032;IPR015925;IPR009460;IPR035910;IPR035761;IPR035764;IPR035762;IPR003877;
Q7RTT9	IPR030198;IPR002259;IPR036259;
O75751	IPR011701;IPR020846;IPR036259;IPR004749;IPR005829;
O88446	IPR020846;IPR005828;IPR036259;IPR004749;IPR005829;
P40963	IPR016181;IPR002717;IPR036388;
P21583	IPR009079;IPR003452;
Q14524	IPR005821;IPR008053;IPR001696;IPR010526;IPR024583;IPR027359;
P0C2J9	IPR035390;IPR038700;IPR001869;IPR036363;IPR036359;
P28700	IPR035500;IPR021780;IPR000536;IPR001723;IPR000003;IPR001628;IPR013088;
P55017	IPR004841;IPR013612;IPR018491;IPR002948;IPR004842;
A2AGL3	IPR001870;IPR013320;IPR011992;IPR002048;IPR014821;IPR005821;IPR036300;IPR016093;IPR013662;IPR000699;IPR013333;IPR003032;IPR015925;IPR009460;IPR035910;IPR035761;IPR035764;IPR035762;IPR003877;
Q3ZAV1	IPR020846;IPR005828;IPR036259;
P48066	IPR000175;IPR002982;IPR037272;
P31214	IPR016636;IPR001104;IPR039357;
P02743	IPR013320;IPR030476;IPR001759;
P50250	IPR034373;IPR000043;IPR015878;IPR036291;IPR020082;
P10760	IPR034373;IPR000043;IPR015878;IPR036291;IPR020082;
Q52WX2	IPR011009;IPR000719;IPR008271;IPR016234;
P13866	IPR038377;IPR001734;IPR018212;
P53792	IPR038377;IPR001734;IPR018212;
Q9NY91	IPR038377;IPR001734;IPR018212;
Q63008	IPR038377;IPR001734;IPR018212;IPR035689;
Q61327	IPR000175;IPR002436;IPR037272;
P16753	IPR035443;IPR001847;
Q6P8J2	IPR016181;IPR000182;IPR032959;
P23975	IPR000175;IPR002435;IPR037272;
P23977	IPR000175;IPR002436;IPR037272;
P15389	IPR005821;IPR008053;IPR001696;IPR010526;IPR024583;IPR027359;
A2APX8	IPR005821;IPR008051;IPR001696;IPR010526;IPR024583;IPR027359;
O08562	IPR005821;IPR000048;IPR001696;IPR010526;IPR024583;IPR028803;IPR027359;
O88457	IPR005821;IPR028821;IPR001696;IPR010526;IPR027359;
Q12884	IPR029058;IPR031245;IPR002471;IPR001375;IPR002469;IPR038554;
P19221	IPR035972;IPR000294;IPR000001;IPR013806;IPR018056;IPR038178;IPR009003;IPR001314;IPR003966;IPR018992;IPR037111;IPR001254;IPR018114;IPR033116;
Q8N474	IPR015526;IPR020067;IPR036790;IPR001134;IPR018933;IPR026559;IPR008993;
P21817	IPR001870;IPR013320;IPR011992;IPR002048;IPR014821;IPR005821;IPR036300;IPR016093;IPR013662;IPR000699;IPR013333;IPR003032;IPR015925;IPR009460;IPR035910;IPR033215;IPR035761;IPR035764;IPR035762;IPR003877;
Q9H2X9	IPR004841;IPR030358;IPR000076;IPR018491;IPR004842;
Q9R141	IPR020846;IPR005828;IPR036259;IPR004749;IPR005829;
P21453	IPR000987;IPR000276;IPR017452;IPR004061;
O35956	IPR020846;IPR005828;IPR036259;IPR004749;
P26447	IPR011992;IPR018247;IPR002048;IPR034325;IPR001751;IPR013787;
P78381	IPR007271;
P58735	IPR018045;IPR011547;IPR001902;IPR030331;IPR002645;IPR036513;
P47752	IPR004063;IPR000276;IPR017452;IPR004061;
P31213	IPR016636;IPR001104;IPR039357;
O75845	IPR006694;
