Entry	Length
Q15506	151
P01848	140
Q02447	781
Q12933	501
Q6BEB4	398
Q9BUZ4	470
Q9Y4K3	522
Q8IY81	847
Q9UPV9	953
P29508	390
Q15629	374
P48594	390
P36952	375
P35237	376
Q96I25	401
Q0P670	501
A0A1B0GUW6	1196
Q9C037	500
Q14159	915
Q9BPZ2	258
Q5JUX0	258
Q56A73	249
Q14669	1992
Q629K1	86
P49223	89
Q6UDR6	99
Q7Z4G4	463
Q9NUP7	481
Q9NXH9	659
Q9H2V7	528
Q8IZ69	625
Q8IVW8	549
Q96GJ1	504
Q9BUD6	331
Q6IQ16	392
P22528	89
P22532	72
P22531	72
P09486	303
Q9UBC9	169
Q8NCJ5	442
Q9UJA5	497
Q99619	263
Q96A44	273
Q9BXB7	569
Q13813	2472
O15020	2390
Q8NFR3	76
P02549	2419
Q8NHX4	192
Q8NCC5	494
O15269	473
Q9NUV7	552
Q9HA92	442
Q5VWQ0	802
Q9Y285	508
P78330	225
O43175	533
A6NH21	518
Q7Z333	2677
P23246	707
Q92629	289
A6NKC9	451
Q5HYK7	790
Q9Y2Z0	365
Q562F6	1265
Q99961	368
Q8NEM2	672
Q96EQ0	304
O43147	1006
Q96HU1	749
Q99963	347
Q9BRG2	576
Q96B97	665
Q5SQS7	431
Q8TBC3	707
Q9Y371	365
Q6ZV89	423
Q9BTD1	123
Q14683	1233
Q92925	531
Q6STE5	483
Q16637	294
P62318	126
A6NHR9	2005
Q9NPD5	702
O14543	225
Q9Y5X3	404
Q9UNH7	406
Q9NSU2	314
Q9BQ50	279
P02787	698
P02788	710
P0CF51	173
Q07283	1943
Q9UDY6	481
O60858	407
Q14142	442
Q9C019	465
Q9Y577	477
O15344	667
Q8IYM9	498
P36406	574
Q9BYJ4	488
Q9UPQ4	493
Q9NQ86	728
O94972	964
O00635	465
Q96BQ3	446
Q7Z4K8	759
Q96LD4	638
Q8IWZ4	208
Q86XT4	487
Q9BSJ1	452
Q9BYV6	548
Q9BRZ2	755
Q8NG06	486
Q8IWR1	403
Q495X7	471
Q5EBN2	209
Q6PJ69	517
O15016	1216
Q6AZZ1	485
Q86WT6	500
Q9C093	1822
Q86UV7	250
Q92519	343
Q9UJV3	735
O75382	744
Q96BR1	496
Q13573	536
P14678	240
Q9NVS2	196
P82909	103
O15235	138
Q66K80	236
Q8N2Y8	1516
Q16799	776
O95197	1032
Q8IZC4	609
Q5TH74	334
Q05952	138
Q7RTN6	431
Q9Y3F4	350
Q5VSL9	837
Q9ULQ0	834
P08842	583
Q13033	797
E0CX11	47
Q8TCJ2	826
P61266	288
Q86Y82	276
P32856	288
Q6ZWJ1	553
Q15833	593
Q9Y6J8	313
P48995	793
Q9UBN4	977
Q9UL62	973
Q9Y210	931
Q9HCX4	862
Q9UBS9	1254
Q9BXA5	334
Q8IX01	1082
Q06330	500
Q8NBK3	374
Q8NBJ7	301
P61956	95
Q6EEV6	95
G2XKQ0	101
O75486	317
M5A8F1	160
P51687	545
Q6NVH7	229
Q9BX26	1530
Q8NET8	790
Q9NQA5	729
Q9H1D0	765
Q8WWH5	349
O95900	331
Q9UQF0	538
Q86VQ6	643
P07477	247
P20231	275
Q9BZJ3	242
Q15031	903
Q9NX07	287
A6NDD5	238
P59090	65
O43776	548
O15056	1496
Q6ZMZ3	975
O15061	1565
Q96PP4	275
Q63HK5	1081
P01222	138
P16473	764
Q9UJT2	592
Q9H1Z9	355
O95857	204
Q8NG11	270
Q96FV3	270
P0C672	248
Q12999	210
Q86UF1	283
Q9H987	977
O14817	238
P62079	268
O43657	245
Q7L3T8	475
P08247	313
B1AH88	102
P30536	169
P0CW00	308
Q2NL82	804
Q9UJK0	312
Q9BXA7	367
Q96PF2	358
Q96PN8	268
Q8N6N2	239
P21579	422
Q15527	256
O15260	269
Q8NHG7	77
O43463	412
Q9NZQ8	1165
Q96A49	352
Q15431	976
P12081	509
P41252	1262
Q9NSE4	1012
Q8NHM4	247
Q15661	275
Q99816	390
Q7RTX0	852
Q96A04	125
Q15046	597
P56192	900
Q92797	1274
P17600	705
O14994	580
Q9H7C4	482
O43426	1573
P49815	1807
Q96I59	477
Q9UMS6	1093
Q9H7V2	258
Q8TBG9	265
Q9BZW7	698
P98066	277
A1L157	253
O95859	305
O60636	221
Q96QS1	320
O60637	253
Q5VXT5	272
P19075	237
O75954	239
Q99598	290
Q15631	228
Q5TGU0	170
Q9HCF6	1732
Q9BX84	2022
Q96QT4	1865
Q7Z2W7	1104
Q8NER1	839
Q8IZU3	236
Q96GW9	593
Q5SRN2	563
Q92777	582
Q92574	1164
Q8NF91	8797
Q8WXH0	6885
Q8N205	404
Q9BY10	475
Q8N3V7	929
Q8WU66	669
Q9UMZ2	1314
Q6ZSZ6	1077
Q9NRE2	1034
Q8WUA8	353
Q969D9	159
O95858	294
Q9UKR8	245
Q96SJ8	248
O60635	241
P41732	249
Q96NA8	513
Q16563	259
P07996	1170
P35442	1172
P49746	956
P35443	961
Q9UI38	385
Q01534	308
A6NKD2	308
P0CV98	308
P0CV99	314
Q9Y5U2	329
Q6SA08	328
Q9BXA6	273
Q9NQE7	514
Q5T7W7	516
H0UI37	97
Q9H0U9	437
Q9UJ04	414
Q86VY4	417
Q8N831	410
Q8NDW8	1320
Q7Z4L5	1316
Q6PF05	361
Q86WT1	665
Q8N4P2	665
Q5SRH9	613
Q96N46	770
P53804	2025
Q6P2S7	1318
O95801	387
Q8N0Z6	440
Q9ULT0	858
Q86TV6	843
Q92623	222
Q8N5M4	171
Q5T160	578
P02766	147
Q9UH99	717
Q7L0J3	742
P49588	968
Q9UGT4	822
Q96PV0	1343
P47897	775
Q15361	905
Q6NXR4	508
P33981	857
Q8NHH1	800
O95922	423
Q9BWV7	592
Q9Y4R7	772
Q14679	1199
Q6EMB2	1281
A6PVC2	850
Q3SXZ7	439
Q5BVD1	217
Q9BTX7	342
P26651	326
P49591	514
Q12792	350
Q6IBS0	349
Q17RD7	645
Q9BSW7	474
Q6XYQ8	523
O00445	386
Q7L8C5	426
C9JJH3	530
C9JVI0	530
C9JLJ4	530
O95425	2214
Q8N4V2	548
Q15022	739
Q7Z4N2	1603
Q58G82	188
Q5T5J6	900
Q9Y5S1	764
Q16881	649
Q9NNW7	524
P07478	247
P35030	304
P57105	145
Q9NRR2	321
Q7RTX1	841
Q8TE23	839
Q9P2J5	1176
O94901	812
A6NEL2	793
Q8IYB8	786
Q5JTZ9	985
Q9UHF7	1281
Q9HBA0	871
P60508	538
Q9Y4A5	3859
O43156	1089
Q9BSA4	534
Q9C0H2	523
P50607	506
Q9NNX1	390
O75896	110
Q13454	348
Q9GZX9	223
Q8WVJ9	160
Q86SS6	491
A2RUC4	315
Q13432	240
D6RCP7	530
P26640	1264
Q9BVX2	250
Q9Y5J6	103
Q3SY00	556
Q9BXJ8	343
Q8WVE7	144
Q9NUM4	274
Q8IUX1	230
Q99576	134
Q9Y519	407
Q96EM0	354
Q08AM6	782
P0CW01	308
Q969E8	191
Q8NFU3	115
Q9H489	355
Q9H2G4	693
Q5VTQ0	682
Q8N584	583
Q5TCY1	1321
Q6IQ55	1244
Q9H892	705
Q8NBP0	860
Q8NEE8	873
Q96AE7	1141
Q6DKK2	380
Q99614	292
Q5TAA0	569
Q5W5X9	447
A2A3L6	582
Q96NG3	672
Q6P3X3	843
Q96AY4	2481
Q8NA56	475
Q49AM3	519
Q5I0X7	151
Q6PID6	262
A8MYJ7	566
A6NLP5	189
Q6PGP7	1564
Q5R3I4	469
Q86TZ1	520
Q8TAM2	541
P54136	660
Q9UNY4	1162
Q6ZVT0	673
Q14166	644
A6NNM8	815
Q8N841	843
Q6ZT98	887
Q8N2H4	156
Q8NG68	377
Q9NP81	518
P49638	278
Q9BZA0	68
Q9BZ98	90
Q9BZ97	58
Q9H313	450
Q2TAM9	212
Q8IYJ3	562
Q9HCH5	934
Q8N9I0	419
Q9H2B2	425
P10074	688
A6NIH7	251
Q86TM6	617
D6R9N7	530
Q9Y2Z4	477
A6NC51	233
A6NKL6	621
Q15714	1073
Q7Z7N9	219
Q6ZMB5	413
Q9NVA4	438
Q9BRV3	221
Q8N300	66
Q4LDE5	3571
Q8TD43	1214
Q9H5I1	410
O60279	629
Q5JPH6	523
P49590	506
Q15672	202
P19971	482
Q6IPR3	259
O60294	686
P25490	414
Q5ST30	1063
A6NCW0	530
A8MUK1	530
Q9NUJ3	509
B4DZS4	312
Q86TG1	271
Q5T4T1	132
Q69YZ2	307
Q96HP8	235
Q3YBM2	270
H3BS89	294
Q1AE95	376
O15342	81
P48775	406
P59539	299
P59540	309
Q9NYW0	307
Q9Y2B4	290
Q96A56	240
P59536	307
Q12962	218
P37802	199
P49848	677
Q8N103	731
Q5H9L4	462
Q6P1X5	1199
Q70YC4	216
Q9NQC3	1192
Q96EL2	167
Q9Y3I0	505
Q96T51	708
Q8WXA3	606
Q6P087	351
Q5JRV8	349
Q8WV15	326
P40200	585
Q9Y230	463
O75478	443
Q8N1F8	1088
P48443	463
Q9HBX9	757
Q9HCY8	104
O15245	554
Q8IZD6	547
Q8N413	288
Q96AG3	418
Q5VU36	1347
Q8NG04	563
Q63ZE4	541
Q9UGH3	650
Q8IXU6	374
Q6ICL7	350
Q969I6	547
P50443	739
Q9NVC3	462
Q13433	755
Q92504	469
Q8WUM9	679
Q9C0K1	460
Q495M3	483
Q9HBR0	1119
Q8N1S5	342
Q96QD8	506
Q96E40	222
Q6U841	1118
Q9NXZ1	904
Q9GZN6	736
Q9BTW9	1192
Q15424	915
Q695T7	634
Q9BYX2	928
Q1RMZ1	405
Q9Y467	1007
Q9UL12	918
Q9BW04	601
P55000	103
P0DP57	97
Q8NDV3	1235
O95347	1197
Q9UQE7	1217
P49589	748
A1L190	88
Q9HA77	564
P62081	194
Q15404	277
P82673	323
Q8WWV3	396
Q9Y2Q9	187
P08579	225
Q9BWD3	113
Q17RB0	113
Q9UJJ7	312
Q3YBR2	411
Q6UVJ0	657
P17900	193
Q6NUJ1	521
P07602	524
Q9P1V8	674
Q9Y345	797
O95171	688
O94979	1220
Q6ZMJ2	495
Q96I15	445
Q99590	1463
Q01118	1682
Q15858	1988
P35499	1836
O43819	266
Q9BWW7	348
Q9NQ03	307
Q8NBX0	429
Q6IQ49	451
P24821	2201
P20132	328
Q5VUM1	108
Q9HB31	216
Q96EE3	360
Q9P0V9	454
Q9BQE4	189
Q9H2E6	1030
Q9H3T3	888
Q9H4L4	574
O43236	478
Q9H3S1	761
Q96LD8	212
Q8WYJ6	367
P00734	622
Q9C0I4	1608
Q9NQF3	203
Q8TBK2	473
Q53H47	684
Q96HF1	295
Q96T68	719
Q92765	325
Q6FHJ7	346
Q9BYW2	2564
O95104	1147
Q9H7N4	1312
Q86XK3	245
Q9BWM7	321
Q8TD22	340
O75056	442
Q9NX18	166
Q9C0C4	833
Q8WWX9	145
Q15019	361
Q8NE22	299
O75533	1304
Q8WV19	159
O43556	437
Q13326	291
O95969	90
Q6XE38	83
O75556	95
Q96LD1	299
A6NJ88	616
Q16586	387
Q16585	318
Q7Z6J0	888
Q92529	594
Q6S5L8	630
Q8TEC5	729
Q96IW2	340
Q9H788	454
Q9H0F6	387
Q6UWI4	295
Q5VXU9	1444
Q9Y2C9	796
P78324	504
Q3SXP7	199
Q16842	350
Q9H1K6	362
Q9NZ63	289
O94876	653
Q5VYV7	408
Q9BQ83	275
A8MWV9	139
P0DPE8	139
Q5VUG0	894
Q9HCE7	757
Q16613	207
Q9BZV2	496
Q9UKG4	626
Q92503	715
Q5TZJ5	1347
Q9H2B4	701
Q5T1Q4	408
Q8N357	371
Q9H228	398
Q9HAS3	691
Q14542	456
Q9H9S3	476
Q8NBS3	891
Q9BY07	1137
Q9Y6M7	1214
Q9NSD5	602
Q9NTJ5	587
Q5QJ74	424
A6NKF1	404
P18405	259
Q15813	527
Q9UPU7	963
O75995	380
O75446	220
Q8N3R3	496
Q9H3H9	227
A3KN83	1393
Q93073	1101
Q9BRL7	303
Q9NR00	106
Q1EHB4	618
P53794	718
Q92911	643
O15027	2357
O95486	1093
A0A286YFB4	120
Q9BV35	468
Q6NUK1	477
Q9Y5Y9	1956
Q8IZQ5	122
P52888	689
O95754	770
O15041	775
Q8NFY4	1073
Q9BQF6	1050
Q16181	437
P01266	2768
Q9Y6X0	1596
A8K8P3	1242
Q5T4F7	317
Q15393	1217
Q15427	424
Q6UW10	78
Q7Z4S9	175
Q5FBB7	561
Q9P0V3	963
O43765	313
Q96HL8	342
O60880	128
O75368	114
Q9UQ13	582
Q7M4L6	423
Q9NR46	395
Q9Y274	331
Q149N8	1683
A6NL88	538
Q11201	340
Q15464	509
P29353	583
Q9UHJ3	866
Q8WVI0	70
P61278	116
P62316	118
O15198	467
Q6GMV2	418
Q9UPU9	718
Q9UI30	125
O14544	535
Q13596	522
Q969T3	373
P18583	2426
Q9UN79	622
O95416	240
Q9H6I2	414
P57073	446
Q9NRY2	104
P08047	785
Q9HAJ7	183
Q13077	416
Q13114	568
O00463	557
Q6UXR4	307
Q86W54	205
Q8IUW3	424
Q86U17	422
Q8WW01	171
Q14242	412
Q9P0U3	644
P49908	381
Q6ZVN7	128
Q96SA4	455
Q86VE9	423
Q9Y617	370
O75920	110
A0A1W2PP97	115
Q9NVD3	440
Q8IWL1	248
P0C7M3	94
P98077	582
O95470	568
Q9BX95	441
Q5VZ18	495
Q9ULL8	1493
O14492	632
Q8TCY0	68
Q9BZQ2	653
A0PJX4	238
Q96DD7	197
Q6ZSJ9	500
B4DS77	424
Q11206	333
Q9NTG7	399
O75069	709
Q9ULS5	477
Q9UM00	188
Q7Z6W1	182
Q6UWJ1	677
Q5TGY1	634
Q96DC7	493
Q13445	227
Q15363	201
Q9Y3Q3	217
Q7Z7H5	227
Q9Y3A6	229
Q8WW62	240
Q9Y3B3	224
Q6PL24	325
Q9BVK6	235
Q8IY92	1834
Q8IYB5	467
Q8WU79	429
P38935	993
Q8TAQ2	1214
A0MZ66	631
Q9UQQ2	575
Q8N5H7	860
Q9BSF0	95
Q9Y6J3	95
B2RUZ4	78
P0DI80	62
P60174	286
Q12824	385
Q9H115	298
O15105	426
Q3B7S5	101
Q8IYR2	804
O43759	233
O43623	268
Q3KNW1	292
Q5PRF9	694
Q0VAQ4	97
O14508	198
O60749	519
Q86XE0	403
Q92543	992
O14836	293
Q96RJ3	184
Q9UPU3	1222
P30626	198
O15370	315
A7XYQ1	873
P48431	317
Q15628	312
Q3SY56	376
Q8TDD2	431
Q8IXZ3	490
P0CG40	484
O75391	227
Q99932	485
Q96KW9	195
Q9NPE6	437
Q8N0X7	666
Q86XZ4	545
Q5VX52	459
Q9UM82	520
Q6Q0C0	670
Q96P63	405
Q9UIV8	391
Q9BWF2	469
O75635	380
A0A5B9	178
A6NNV3	312
A6NKU9	549
A6NLX3	237
A6NIY4	402
P0CI01	402
Q5MJ68	293
O95238	335
Q96EA4	605
Q5MJ70	313
Q96PN7	1200
Q9BSE5	352
O75711	98
Q7RTU7	201
P47872	440
Q96KG9	808
Q9UGP8	760
P59797	346
O76038	276
Q9BVL4	669
Q7Z6J9	526
Q13214	749
Q99985	751
Q96HI0	755
Q9GZR1	1112
Q14141	434
Q13530	473
Q9Y3B4	125
O00206	839
A6NKW6	160
O43761	229
Q96GM5	515
A6NGZ8	99
P0DPA3	235
Q9H0W8	520
Q5VWJ9	437
Q5TF21	947
Q9NPR2	832
P63302	87
Q13591	1074
Q9HC62	589
Q9H3T2	930
Q9NS98	782
Q15047	1291
Q12874	501
Q12872	951
P35247	375
Q08648	103
Q6P4A7	337
P0DMR2	95
O95968	90
Q13296	93
Q96QR1	104
Q99595	171
P55822	239
O60830	172
Q8TEJ3	882
Q2NKQ1	1148
Q9NP31	389
Q9BYB0	1731
O60902	331
O15266	292
Q8N114	240
Q86V20	835
Q6ZNX1	250
Q9NYK1	1049
Q15797	465
O00193	183
Q15796	467
Q9BVW6	85
Q96Q15	3661
Q9NWM0	555
Q9BXW3	62
Q9NRG4	433
O95721	258
Q2TAY7	513
Q92922	1105
O15524	211
Q8TEQ0	813
P57768	344
Q8WV41	574
Q86WV5	123
P48061	93
P34741	201
Q9HCN8	221
O00560	298
Q9H190	292
P09683	121
P60896	70
Q9NTN9	838
Q14563	771
Q8IYM1	358
Q13275	785
O75326	666
P04279	462
Q15637	639
P0DME0	302
Q15459	793
Q15428	464
Q13435	895
Q587I9	215
Q8IWL2	248
Q9BWJ5	86
Q9UJC5	107
P58511	58
O60292	1781
O60602	858
Q15465	462
Q6P435	159
Q96KF7	97
Q9HAU4	748
Q99717	465
Q96H20	258
O95863	264
Q16533	368
Q9Y6H5	919
Q96SB8	1091
P28370	1054
P62269	152
A2RU48	225
Q9NRQ5	59
Q8TEV9	937
O75971	98
A6NMZ2	147
Q9NSN8	517
Q9NY99	539
Q6PIF2	218
Q0VAF6	134
P15880	293
Q6T310	242
Q9H0K4	717
Q96DX4	576
Q96IZ7	334
Q7L4I2	434
Q9BUV0	290
P62241	208
Q9NSD9	589
Q86UC2	560
Q9BXY4	272
P08865	295
P82675	430
P82933	396
P82663	173
Q9Y3D5	142
P82930	218
Q9Y3D3	137
Q8N8U3	475
Q6ZR62	310
Q9NTJ3	1288
Q13884	538
A8MT33	242
P62266	143
P42677	84
Q6PCB5	846
Q96T23	1441
Q92737	203
Q5TD94	716
Q9Y6N7	1651
Q13151	305
Q13464	1354
P60602	79
P51991	378
P36954	125
Q9Y2Y1	108
Q9NVU0	708
P24928	1970
Q9UHV5	662
P49247	311
P04843	607
Q8N6R1	65
Q8IX21	1173
P01286	108
Q9H5Y7	841
Q9GZT3	109
O75093	1534
P08708	135
P62273	56
P62263	151
P62249	146
O60264	1052
Q969G3	411
Q147U7	214
Q9Y675	71
P62847	133
Q9NX95	663
P46781	194
P33763	92
P19793	462
A8MWD9	76
Q9Y3V2	267
P05109	93
A0AV02	714
Q8WXD0	754
Q86SG5	101
Q86VW1	577
Q9NR83	387
P58743	744
Q9BXS9	759
P23297	94
Q9NTN3	355
Q6ZQQ2	1576
P33764	101
Q6T423	547
Q9H1U9	297
Q96RN1	970
P0CK97	266
Q6PCB7	646
Q9BSK2	321
O14975	620
Q8WV83	523
Q99500	378
Q8TDM5	124
P61619	476
Q6UXD7	560
Q14151	953
Q9Y6R1	1079
O43865	530
P35542	130
Q96ER3	474
O95759	1140
Q9H2J7	730
Q9UBE0	346
Q9H1V8	727
Q9BXA9	1300
Q5VXD3	122
Q9Y3Z3	626
Q15170	157
Q969E4	200
Q9UHQ7	104
Q8IYX7	474
Q86XR7	235
Q15436	765
Q9GZV3	580
P20061	433
A0A286YEY9	88
A0A286YEX9	47
Q6UWF3	145
P37088	669
P35498	2009
Q14160	1630
Q53GS9	565
P39019	145
P60866	119
P63220	83
P62979	156
P82932	125
Q9BYN8	205
Q9BQC6	102
P09661	255
P51398	398
Q8NET4	1388
Q9Y2B1	443
P62308	76
Q92736	4967
Q8IY18	1101
Q5T4T6	812
Q5JNZ5	115
Q8N0S2	351
P14868	501
Q6ZW31	735
Q5VT97	1194
Q6PI48	645
P62753	249
A6ZKI3	113
Q86VV8	2226
Q96NL0	473
Q8IZ73	545
O75298	545
P62306	86
P06703	90
P31151	101
Q15413	4870
Q9Y226	551
P34925	607
Q7RTT9	530
O75751	556
Q96DW6	304
A6NK97	555
P0C874	917
Q5H9E4	307
Q8WUX1	472
Q8IZM9	456
Q86UD0	394
Q96LT4	415
Q9Y289	635
Q8N695	610
Q96IW7	307
Q12770	1279
Q2M3M2	681
P60468	96
O15127	329
P57738	103
P21583	273
Q9HAU6	139
Q14524	2016
Q8N228	414
Q9Y2R5	130
P82914	257
O00442	366
Q5HYW3	569
Q6ICC9	239
Q9UGM6	360
P55017	1021
Q9UP95	1085
P06702	114
P62304	92
Q9Y666	1083
Q8TBP6	338
P48066	632
Q92609	795
Q96HN2	611
Q6ZT07	1266
Q8TEA7	893
P02743	223
Q9NSC2	1324
O95935	607
Q01826	763
Q52WX2	424
Q6IPX3	200
Q9BRU2	100
P60059	68
Q92791	437
P13866	664
Q9NY91	659
Q8TAC9	235
Q9Y6B6	198
Q5TGI4	173
Q8IZD0	417
Q9NSI8	373
P23975	617
Q9Y6X3	613
Q6AZY7	606
Q07699	218
O60939	215
O75880	301
Q9GZW5	306
Q6R2W3	1325
Q8IX30	993
P31431	198
Q86SQ7	713
Q6ZPB5	146
Q7Z5N4	2213
Q99442	399
Q9H4I8	314
Q92854	862
O95025	777
Q9UH03	358
Q12884	760
Q9NRX5	453
Q9UPZ6	1657
Q9UHD8	586
P04216	161
Q8N474	314
Q96DX8	246
P57060	319
P21817	5038
Q9H2X9	1139
Q6PIV7	304
P40879	764
Q96CQ1	311
O43511	780
Q96H78	314
P21453	382
Q5VVP1	1343
P26447	101
P78381	396
Q86WA9	606
A4IF30	521
Q6ZMH5	540
Q8TCU3	470
Q15043	492
Q96CW6	309
P0DJI8	122
P0DJI9	122
Q9P0N9	293
Q9HAB3	445
Q9Y2H2	1132
P31213	254
Q9HBV2	294
Q8IXA5	215
Q9UJT1	453
Q9UJT0	475
O00631	31
Q16650	682
Q9UJQ4	1053
Q9BYL1	202
Q8N8I0	201
O43435	398
Q6SZW1	724
Q9H4B6	383
P0C263	348
O75396	215
O75845	299
Q01959	620
Q969E2	229
Q99884	636
O14828	347
Q8IWT1	228
Q96GD3	660
Q9UN30	329
P51172	802
Q9BYC2	517
Q9NY46	2000
Q9UI33	1791
Q9P273	2699
Q8IWY4	988
Q5K651	1589
P21673	171
Q9UPW6	733
Q96F10	170
Q9UMR3	447
Q96EI5	215
P0C264	359
Q8IUC6	712
Q9BT92	498
P67812	179
P30531	599
P56279	114
P31645	630
O95487	1268
Q4G0G5	96
Q8WXD2	468
Q9UJQ7	156
P55809	520
Q9NY72	215
Q9BWG6	230
Q8WVN6	248
Q9BYH1	1024
Q6UXD5	910
Q96GA7	329
P57772	596
Q9NZV5	590
Q6ZU15	432
O60613	165
Q53EL9	994
Q8WTS6	366
Q9P016	225
O43166	1804
Q9Y267	594
Q8N5S1	370
Q8IUI4	249
Q96BU1	408
Q9UHR5	308
A1A5C7	686
Q6ZUB0	917
Q8N4F4	322
Q6ZT89	311
Q5M8T2	416
Q9Y6Y8	1000
Q5K4L6	683
A6NNN8	435
Q8TBE7	412
Q96KT7	338
Q7Z2H8	476
Q96H72	371
Q8N1H7	587
Q2Y0W8	1093
Q8IVG5	1584
Q8N6K7	520
Q96SF7	602
Q96NU1	681
Q96BY9	339
P43007	532
Q9Y3A5	250
P82979	210
A6NFQ2	919
Q658L1	398
Q15020	963
Q8WWX8	675
P0C7V7	166
O95988	128
Q15437	767
Q96JE7	1060
Q8WVM8	642
P31641	620
P48029	635
P48067	706
Q86SK9	330
P05060	677
P13521	617
Q9UPN6	1271
P51168	640
Q9UQD0	1980
Q0VDG4	424
Q8WTV0	552
P31040	664
Q9NRP4	125
Q58EX2	2172
Q9NVU7	687
Q96T21	854
Q9NWX6	298
Q6I9Y2	204
P82650	360
Q9NZ71	1219
Q7L099	469
P08621	437
Q13761	415
Q13621	1099
P28702	533
Q9Y2V3	346
Q8N488	228
P80511	92
Q9BZD2	475
Q5SY68	101
Q8TB61	432
O00422	153
Q9NR31	198
O94885	1247
Q9NV23	265
O60806	448
Q9BY12	1400
Q8N9R8	606
P20062	427
Q8WU76	684
A0A286YF60	100
A0A286YEV6	105
A0A286YF46	85
A0A286YF77	105
A0A286YF01	96
A0A286YFG1	108
P0DPB3	487
Q6KCM7	469
Q9UQR0	700
Q9UIL1	159
P57086	179
Q9NQ36	999
Q9UKZ4	2725
Q14108	478
P18827	310
Q6P3W7	929
Q99470	211
Q12765	414
Q96FV2	425
Q68CR1	1132
Q9H7L9	328
P62341	195
Q8NCE0	465
Q9NVA2	429
Q9P283	1151
Q99719	369
Q02383	582
Q92748	146
Q92599	483
Q9NS62	852
Q6ZMP0	1018
P84101	59
P25325	297
Q9BU02	230
Q16762	297
Q9NXG2	353
Q9BTF0	503
Q9BV44	507
Q9C0A6	1442
Q01105	290
O95562	160
Q86TU7	594
Q9H9B4	322
Q96NB2	322
Q6PDA7	123
Q9H5K3	350
Q8TD33	95
Q96PL1	93
Q5BJF2	176
A4FU49	640
Q9NP50	221
Q99962	352
O14796	132
Q9Y566	2161
Q9UPX8	1470
Q8IWX5	399
Q9NRF2	756
Q6UWV7	190
Q9UHJ6	478
Q6PI26	577
Q13796	1616
Q8TF72	1996
O15357	1258
O43763	284
P0CAT3	122
Q9NV29	134
Q96IK0	257
Q8N9M5	508
Q9BX73	214
Q9BRN9	247
Q9NVV0	291
Q9NV64	488
Q9GZU3	492
Q3KQZ1	300
Q13183	592
Q8WWT9	602
P29377	79
Q8WUG5	538
O76082	557
Q969S0	331
Q9NQQ7	365
Q6Q0C1	308
Q8TE54	656
P29034	98
Q9Y694	548
Q7LBE3	791
Q8IVM8	553
Q7Z769	313
Q99624	504
O95977	384
Q2M3R5	365
Q9Y2P5	690
P0C7Q5	338
P0C7Q6	338
L0R6Q1	103
Q08357	652
Q99808	456
Q9ULF5	831
Q6YBV0	504
Q08AI6	406
Q504Y0	691
Q9NP94	309
Q8TBB6	771
Q9NZJ4	4579
Q9UN76	642
Q5SSQ6	148
Q70HW3	274
Q9NQZ2	479
O75333	385
Q86VE3	508
Q9UL17	535
Q9Y458	520
Q5H9L2	206
Q8IYN2	117
Q9Y2G9	1366
Q13228	472
A0PJK1	596
P31639	672
Q9BY50	192
P53992	1094
O94855	1032
O15126	338
Q9NQW1	1179
Q96NL6	688
P51170	649
Q99250	2005
Q9NT68	2774
Q6N022	2769
P21912	280
Q9UBV2	794
Q5TEA6	688
Q5TG53	156
A6NFE2	343
Q8TEV8	140
Q96DI7	357
Q6IEG0	339
Q9NRH2	765
B1AK76	121
O43290	800
P62851	125
P62854	115
P62857	69
P63162	240
Q6UXX9	243
Q2I0M5	234
Q9Y676	258
P82912	194
Q8WYR4	309
P82921	87
Q92552	414
Q9BZR6	473
Q6ZNE9	571
Q9NP92	439
Q9BVN2	902
Q59EK9	446
P59025	263
Q9BQQ7	232
Q96CM3	377
Q14D33	572
Q9BY42	306
Q86TJ2	420
P55011	1212
Q6NW29	188
P60903	97
Q96FQ6	103
P25815	95
Q8WXG8	99
P0CK96	405
Q3SY17	297
Q9UHI7	598
Q9NSA0	550
Q6PIS1	610
Q8IY50	421
Q96G79	324
Q8TEE9	199
Q6SPF0	538
Q7Z3H4	446
Q9Y512	469
Q9UHP6	348
P82664	201
Q9Y3D9	190
P09234	159
Q5QGT7	225
Q92541	710
Q9H446	243
Q9UHW9	1150
P31949	105
Q9BXP2	914
Q99584	98
O60779	497
Q76EJ3	337
Q6ZUB1	1445
A6NKX4	556
P78382	337
Q96S37	553
Q6P5W5	647
Q9BZJ4	359
Q9BS91	424
Q8N808	338
Q8NBW4	561
O43868	658
Q495N2	470
Q9NP91	592
W5XKT8	324
Q9UBT2	640
Q86TI0	1168
O60343	1298
P48065	614
Q9NWF4	448
Q9NQ40	469
Q96N87	628
Q9BXU3	409
Q9BQS2	421
P26639	723
Q4VX76	610
Q8TDW5	730
Q9BQG1	590
Q9BW92	718
Q9BT88	431
Q8NB59	555
P37840	140
Q6R6M4	530
A6NCW7	530
Q6QN14	398
C9J2P7	530
D6RA61	530
D6RBM5	183
Q16143	134
Q24JP5	1023
Q7Z422	152
Q9H0A3	160
P0C7N4	346
A6NGB0	347
Q8N4L1	468
Q9NX61	479
Q96CE8	201
O14894	197
P59535	323
Q9NYW6	316
Q52LC2	224
Q15904	470
O14804	337
Q96RI8	345
Q96RI9	348
P29084	291
Q15750	504
Q9NYJ8	693
Q8N5C8	712
Q96BN2	335
Q8N9U0	490
Q01995	201
Q15543	124
Q7Z7C8	310
O75529	589
