From src:'3'	To src:'22'
8T7	2740916
5D7	91885533
A2I	134433608
38G	137160097
JF4	137349593
U46	52193880
3Z5	86583045
TC9	452970
YES	25203967
2JU	137348053
56U	597703
P9J	11652621
QBT	42628620
LZ3	9926933
0OM	7191
5JL	2366465
6XN	122199235
SDL	135410906
90V	119081409
6C4	84505496
A5K	735734
3DZ	77232213
GCF	129012052
5TF	73294099
G1H	137349381
XYN	191201
X2X	440878
9ZK	89591169
PB9	17758322
ZAA	23402692
A6U	137348902
MHD	9877407
60U	44479524
LK2	16122580
52I	137348307
CWY	60096231
BIN	1478
9HO	5312830
20Z	66553068
6HO	119057479
MH8	16043571
42B	38988563
42B	5287507
PAR	165580
3S1	53393807
BUC	49866731
ABE	447147
7J3	67330383
FYH	134814272
MYV	12784329
KS1	24905142
RO0	6852196
2PH	135398612
H5H	137319645
NLT	6710104
4FZ	3274915
14S	70789756
56N	102336
R52	77982
9SV	92131160
64O	119025613
KF1	137797033
IDU	49867144
EQ4	135567408
1VT	133053944
5OX	137348387
D47	134821709
CB7	53313337
KEP	66847152
A18	14163672
4AX	6234
4AX	51670069
OB9	119058102
87L	13267971
57Y	135567073
GT9	46937099
Q67	71662775
2GT	49866462
GYV	46174147
UNP	71604315
BX1	46926535
VM1	2776322
53M	7298502
AB3	657095
93Q	15347
29U	25113128
7VG	131633020
VOR	71616
HAO	49867081
B9N	133084110
15R	78225401
1RG	49866424
G50	4788
8ZX	76959
P0F	130429150
4HW	58976958
SFC	49867642
1H8	53241445
2ZU	73659153
AZ4	73010383
BHS	135509079
6IG	6914632
GL9	5288395
G3V	137349387
SUW	49867694
8NW	96544742
CO1	3247059
59M	86297674
ZCY	49867898
BK4	49850407
SA9	5146
0ZL	447925
FR0	447339
B16	447467
HCR	473141
9T2	86580792
ZBT	11073538
UAA	73271
YDI	9902908
5J8	16040277
R4E	71769292
TGZ	121225588
PBT	49867475
9R5	73424803
TBL	705712
H0B	137333982
CW7	137349135
038	49817351
CCO	446195
16P	90206
1ZK	137348012
MOZ	98075449
5MU	12803287
0BE	107649
5SE	49866540
OB1	119058087
SHT	6323503
VOD	19097094
Y8I	12005
4Y5	88920218
24O	137348030
1KT	71664584
SDD	107428
47J	1257670
5KN	796226
64N	119025614
6EQ	121493971
YRO	71816171
TA4	49867722
GV5	122690982
LM8	87057572
PHU	6145
23Y	46890010
UW9	56835772
JWN	132585205
FP6	77372
M6S	70680438
I53	9802843
FFP	94392
9HF	71461789
UDB	11339657
7A9	148211
733	91827499
A7Y	129318961
PTK	81017
IX1	449162
F8W	11411510
0JT	33698477
0JT	33698476
U17	11840991
02X	89458311
76M	122174241
CNE	5287959
NVC	25134267
1R8	71581444
RN6	137349958
UCN	72271
HSS	24752834
57D	5281607
AZE	5287722
2YV	135566931
EXB	5077559
EXB	748256
PIP	8082
H97	11192655
NVS	11492761
947	24752079
J25	30515311
GAO	135603658
U89	135403834
L69	132449
K82	12224367
EK5	135566737
I7A	3038
BB2	443600
LLI	137349695
9MP	126962410
BC4	70696937
7GG	137348615
HCH	137797037
IBC	5288598
4JH	457587
E10	445974
4XM	121225582
RNN	9969799
N24	44129612
BUJ	13671155
QMR	5310966
BVD	446727
065	457409
C1E	17749729
CU7	54575349
3QR	137348166
A7D	44472889
YH6	135548073
1VS	74627700
DSH	171251
TSU	6101
TSU	20307553
MUP	446977
229	135566506
37H	71526363
35Q	91623360
1J1	90657466
1J1	90657467
50H	69000930
M3O	101932808
MZ3	15947390
1C1	137347949
8UC	134158387
TBB	10348309
RRQ	124080850
5AQ	121596323
DH3	5271440
SEB	17754162
77Y	137348571
PFU	135566518
4XK	121225583
MSD	3000663
889	46191454
G92	137333966
AS6	25014684
5XD	20962022
W23	50919274
PGP	135509147
5AB	53249969
LUR	151166
CBO	636403
BQH	134822011
EM7	10357196
ARR	449021
AVJ	440727
MX7	14057128
RFX	1548970
08Y	31101
4BU	44629679
4BU	24768561
6GP	6852179
DFZ	4369433
CXP	69702
QUI	96695
G2F	445226
U1K	5289517
U1K	5289518
G54	137349398
NCW	24963032
MGG	49867305
DTX	4369270
ROP	6578
YM3	54759150
40Q	135885109
VH2	137350122
E6Q	133084135
RCG	331783
D1R	52946595
895	9911502
1CW	68443
KSS	11301507
306	11690363
GZL	11019448
TYJ	137350072
K1V	51888343
A5A	196672
FMF	131704200
1XC	74331704
HCC	638278
PDJ	49867480
LUT	448437
SZ4	21156
9N2	134158360
1TE	137347991
3P4	135431464
HR7	4634230
4HP	127
WAI	656967
03V	8663
3G1	86280446
9JP	129626289
TUC	12902790
3FX	7004984
3FX	7004983
9D3	137347758
Q02	1550365
60R	118796369
TDV	70789754
E5E	6921840
JNI	124222736
CWZ	75277372
SBP	5289336
42P	58570790
GAD	5288331
JTF	91820723
9PO	12753
1MB	71563398
CAH	447414
46R	117587701
722	25115549
MBG	94214
THM	5789
PXU	14213611
P47	44141940
19G	70680245
1WL	71660651
GHQ	53876430
AZ8	5381273
0QR	56965955
IW2	44543646
NLE	6991974
NLE	21236
AY5	72705635
EE1	137349247
7OD	137348656
8VN	10262175
NGV	5289026
ZVW	71307936
RZ4	7004940
RZ4	7004939
VBN	135914595
FHC	54708743
OHP	11970
IZ4	44629582
MLC	644066
EGM	12086
B2B	53318991
388	16058629
RA4	5494439
PUX	448976
CDE	6999786
GAI	3520
2AY	49822093
9ZY	1308046
KBG	439803
IHC	68610299
S5P	49867630
1VN	46898103
DO8	4369556
L41	6603901
PTD	3485
2D9	135431462
6ET	2733484
ZEC	6852129
FOE	5288232
INX	445785
4AN	1720
SYN	7501
4T6	89766097
9NP	25133089
SCW	10249182
5S4	112499932
3X8	46838077
M90	5288847
PE4	448032
TIV	11494412
D6G	449378
PAC	999
DMC	5288082
3HW	86278040
50F	91936970
SME	11862103
SME	10062737
MCO	447055
B4K	135443289
Q4G	2782685
EV3	2950966
I3N	1372
GGH	135566284
F48	134611728
KIR	135484176
TLG	135566666
3RF	86346642
0B5	118440826
WV7	18695694
T5J	135567046
GS9	60210945
AA1	49866594
LHL	22125070
0FK	2831986
5IG	6914629
BJ5	123851
2JM	14431163
ERT	42627031
GLV	760
5TA	118703103
SP2	448402
023	9952396
F29	6419426
ITA	11494891
CMO	281
GKZ	137349437
027	11545405
0S1	137347887
XPE	79689
SQZ	129318964
5UE	137348403
PU6	448968
K5G	130387784
32Z	9948349
P3S	24178104
9L7	126962403
GPI	445501
1QX	137347981
3KL	5283906
R37	446917
CG6	59432003
84F	131953484
CD2	9826115
CE4	6323466
017	213039
568	449128
LEV	9823820
KR5	86278564
8VX	137348758
DPM	5460481
EEQ	137332081
PSC	5289212
PC7	14389436
6VL	136980453
BY8	117697069
XDT	45789850
1SU	46209401
BZC	1511
A2G	84265
111	5287415
R70	134822023
4Z1	45792303
XYA	447916
ZYC	736681
3V5	137348177
PPY	997
05W	137347836
3YW	90642944
00A	24883484
CNS	448864
MS4	44521066
456	46872178
175	49866408
B10	9917045
UNR	9847474
CX9	15602759
PF6	44141871
0JL	44473400
1IQ	909781
XVE	99625
ALK	25138273
E0D	51721279
3YM	9307
3YM	25273143
ANA	446070
HZ2	137552762
F45	135567153
BHE	49866702
DEW	16770323
ZVO	137209028
EIM	44192388
E7P	179394
E7P	57689795
B66	46937071
H2S	402
H2S	18779926
04C	137347833
OXX	49867451
B3M	5706673
LG9	46897857
PSK	46937150
C8Q	70686025
DJ6	2805357
DIO	31275
FYZ	57339137
3QE	135566951
G4W	135121928
MD5	56684140
73R	68764898
7XF	126476629
LTQ	117094707
418	10305301
32X	11557468
UOB	137350092
ETC	446849
SFI	5352624
ERH	7948
F5M	4063014
GXN	122191576
PNT	4735
PBB	5289112
PBB	40599451
0D6	23585968
CLM	5959
HTK	71748654
ZZX	54698642
1Y5	7058072
BEM	446145
VJP	90657104
LUZ	10250
TNQ	137350055
B6A	56835765
4OT	10204153
VAE	46934155
HFV	5288549
MDB	9954612
V69	137350114
76Z	71714694
509	9547959
NBQ	17754104
LTN	439356
GTI	2777760
SX8	24779724
2RA	90657712
2RA	638152
MT1	444319
MT1	69085264
3OY	46943234
1YL	11425923
3K0	73212792
8MA	124222746
2QT	72705490
FG4	44229002
BD0	72199967
BD0	49866690
G5A	9909127
DZH	134163707
M42	42618026
08X	46939832
3XQ	15560610
5Q9	118987240
D7G	6857712
0X5	49839561
SQ	3363161
CZY	131801461
WZ1	24832032
2BJ	70679346
YPG	135567138
N15	135566621
CGH	21197386
CGH	28064979
WPF	46912108
CWT	136086893
8PC	16220130
1EG	135566799
1EG	137091085
957	46891887
D1U	50897589
6VN	118311107
3SN	86346644
A29	13548097
4AO	2869867
7BP	122707119
BTQ	638035
5X4	137348410
1F7	71777704
LE1	6926436
LE1	92863
GBG	57279634
WS6	137350143
JVP	74222427
WMJ	71462564
ELG	137321187
TMY	60146245
KXB	15950615
SRO	5202
LA7	135128
4M0	75316
3YP	3428304
VRG	24755479
PCN	9600418
AC7	3009421
1FL	3059
8YZ	131839624
159	447400
XMJ	446345
REF	5281855
VGK	44475959
2GD	73441664
3EZ	90213284
4W0	124222414
D57	132992912
ZH4	52942835
3SY	8285
DNH	43806
Q2R	20100120
PZ5	136901691
MF4	5478884
MF4	449142
2FG	7191874
U16	6914648
AJ4	71576800
TER	194365
44V	135564797
VR	15764431
1HQ	71112763
KRO	72187566
28I	135393472
28I	137348035
JRS	46931225
DJE	54011344
77R	129900133
A3W	58507717
3XJ	91757959
PY1	447966
ZRK	53245729
S53	53346499
26U	25113617
REL	65041
PS7	6449797
BOG	62852
B1T	2406
UMC	448231
H39	72551596
UAR	18817
TOD	44201352
5NP	92136228
MNU	49867323
RU	168052
2AM	94136
NOE	79124
1ST	11963532
EOE	7014920
EOE	2761541
0N2	56947177
ANN	7478
VC9	134163703
HO3	185493
QHG	127030545
1RA	58328161
1KS	49848070
HKC	44443166
BZJ	7104
73J	129626275
H4P	447811
YCU	51371083
E5J	57390074
YCP	6931663
YCP	439227
222	11957412
AR7	137348943
Q16	73386633
UGT	91808030
5QV	90253366
GOX	445248
CK7	447961
A4N	108392790
B69	53316617
B69	49866670
TS6	64729
TS6	19601395
TS6	167254
HGH	137552069
YY4	135316977
8EY	124136858
XNC	44194974
1FB	59633812
93H	131632996
4QB	5287520
9V2	10630591
TXQ	5004
8YH	6467412
SUH	6950476
PVX	137349900
7EV	137348605
ML8	45480167
573	46926364
H76	74983352
TFB	446666
JZW	44620964
975	82755
HQC	5288581
AUH	132281897
10N	71277531
YET	44249821
4H6	118796826
011	1551074
011	13580
JU4	135567477
37X	76871951
6WB	135567200
9GU	137348821
67Y	29892811
4KE	137348252
HK7	45268686
C7L	53248868
L0A	137349669
TAG	92092
WZA	9842908
42Y	56621340
17K	78225893
4PS	449233
NVX	135566974
06Z	1504410
WA2	688447
MM0	9932033
CAA	92153
C8J	132274409
1AW	10915062
S03	5494445
HQ5	137796786
NSD	5942
11G	71739407
1FK	70680606
NIY	65124
6ZK	137348547
6VW	9904
BXD	44625397
MP2	15942661
JUS	71464709
GCP	135398731
CTE	3081936
CTE	45266734
3OK	125982
CEO	5287907
FVJ	134814236
9Q5	133053961
GSZ	49867055
NZO	4122
6F3	124219451
YL4	124220685
LA8	449469
RB5	5311110
0QY	56965956
A50	137332315
1PD	135566417
4EH	72792471
AXX	673481
31D	1255603
N91	965364
VTI	71777706
AM2	3081545
1FE	25625345
KCX	17754054
B4J	25056372
OAD	447049
830	52946608
830	44185249
AUT	132281900
5SP	439190
TAJ	137350044
KM7	137530109
AJM	6323214
BQK	134822008
4CL	16496
PIH	11575
HC4	637542
5AC	9679
HPT	1865
728	67255983
JGB	5328768
9NE	191888
DU1	10839674
88U	11414799
MF5	60147027
JLD	2734218
DWM	134693801
QG8	56955951
2J2	7074071
LMN	70678409
KXZ	126970797
M61	56593141
FI4	11373838
92P	21110084
KMS	137530118
103	444894
HW7	57345908
ENO	979
559	71003537
4GO	112722808
XBT	446562
9YJ	129316172
2UO	64715
B43	6603792
FEG	135566623
UNI	54688879
ZOD	656401
LX1	657103
DFE	11840937
8F2	126961712
FSG	17754240
3T8	44242776
89C	134163558
SE2	13650
13W	11631207
7D3	122362377
4PF	91819620
98J	21924264
52E	57947912
4XC	121225580
1D2	44241490
SCG	161276
1BF	135566784
DSS	9543427
WGG	135566625
6EK	118987244
RYY	226552
4Q7	118988346
5KF	118988398
AWA	137348957
ZGL	5288447
ZGL	7019822
PC1	94190
DBN	5459362
GQW	134822021
ARQ	449438
TJH	78350462
487	41187351
GQZ	71680916
0W7	135566741
5L4	118988613
AX5	235894
GRF	439905
J4S	135397730
LC4	12803318
2HR	4369425
U8D	155922
DUR	13712
3JU	77232226
AK1	24880024
5NE	13454957
KSK	16743628
UNB	11663836
H83	126970795
9AO	127041619
AT3	20544
P7G	137349871
BUU	129900087
CNY	5287961
SH3	73010392
HKK	135397763
P24	118835
7RD	136446118
FP5	9920615
14O	67861
CLL	5287939
6U3	71570560
NCN	5288991
NCN	121991
F9F	16122526
JLZ	2737377
W05	6082085
YCF	137350186
YCF	57547743
OTW	87057563
HT4	12306961
5GD	135567084
4HA	448524
2GJ	135539077
FXQ	2227
MZ4	15947392
93A	11963492
GBQ	135413536
EVV	118225803
PCL	10199200
PCL	2770
E2W	122549007
E38	49843540
DAA	42626529
4TL	118797858
CAS	17753880
NDB	102269415
NDB	3016020
NST	657105
PPU	446782
15L	53321658
I1H	6420136
FMG	137349355
PVP	2795593
SF7	60143273
3CG	5771529
ZYK	53317682
Z3Q	11608979
LBH	6918837
PP4	5289189
LOM	9256
A4Z	2466
F2F	716295
F2F	6926416
46G	118732959
1LS	2803102
NH7	25163967
3H9	52921626
W72	49867824
YEJ	91826678
8GU	60155702
TVZ	126484502
QRL	75515
33R	5717952
MPH	444719
SIJ	70789254
713	91820715
DT9	51000421
2U9	40803889
PQB	5327067
ID1	137349550
E8B	134158404
P3G	78057
43A	10125830
3BH	96851
0W1	2776541
8JD	132471741
3VT	137348182
26G	11160875
LLB	12083343
IU	44829127
7NB	90420193
DCO	367584
OBA	444764
67R	91667560
5L8	92289820
B8H	71668267
PMM	135451578
1BS	135566787
2GG	135446210
0RY	2058875
JG4	4291023
DY1	134823954
3X3	851741
2KH	72201022
BKY	1209375
6YB	129318940
98D	67171057
RSQ	49867615
91V	15524151
LFC	439545
OYJ	11238193
YS4	54674305
MVJ	91754990
D3X	46942365
4AE	50796602
8RR	53375028
RGS	449516
SHU	5312
64F	122174233
6RS	122197576
P55	24779677
H1S	5288499
FAM	444882
5V6	118703105
BVG	566830
CSK	90220049
3DS	439774
PUP	73167577
FUZ	332769
8WR	25003539
P4C	449607
F7N	53316397
NSY	9988448
MEA	6951134
MEA	6951135
MKD	36689547
MKD	11332749
QIF	138105965
G86	137349410
I5W	131800942
S24	24798725
VXL	91754604
34Z	5817
8QM	282064
5SB	39782527
F6P	440641
FUJ	326957
24F	44123600
6NC	137348495
433	1517
DL7	24809200
DPK	5288103
3AR	22524581
3AR	5287494
ERP	138105921
PM7	44562783
5JW	137348363
CL5	49866800
4MU	5280567
6K7	124220680
1CH	6947362
1CH	135532136
PTW	143061
TTR	853608
NDG	82313
HGR	137349514
3BF	76871866
CBV	172916
I05	657016
RUL	45254078
5HA	5287532
0YU	137347909
27N	76302
CIN	697959
LRO	71819697
PH2	135398568
SLR	25021189
69Q	89683805
LMA	52945232
2C9	17593
DC0	13996184
EUQ	138105938
9HD	137348824
351	25920884
HFK	1294862
IW5	49867160
B48	2744426
52B	9831791
2XL	73292861
PZ1	137349903
MTH	188350
UF2	10520145
6JR	11857870
E1T	735156
MB8	643915
TGS	118797265
GTQ	3469
3UY	67971215
GP8	444581
5G6	136046127
JTP	11987832
SS4	16122642
92Z	137348782
GT8	137349456
GET	123865
C4L	53822564
442	5287509
118	5167892
3BW	11811302
9TW	2736520
954	118796839
6V8	25183872
59E	137348326
C3X	5287868
FJZ	3035905
280	573592
F03	135566643
3S4	86287502
MUL	656958
J7C	101886144
19K	6539302
8YQ	131839626
HSH	9549264
AIL	11716843
EHA	6102812
1NT	16058640
ATX	6852125
NTN	409094
GN0	121225870
598	5327048
4X1	7138391
HGE	2867731
FQV	134159783
8AG	137348694
6D7	10335364
FR5	447342
J5B	49766620
GHY	137349430
339	6857687
AQJ	5282037
1BE	135566788
BKA	113342
4FA	82068
WHH	135438561
CI1	60147022
IBD	44220300
PSL	177717
4NU	137348268
1Z8	2740124
E0K	134828588
604	118797894
XN3	5495866
LPX	72199749
LPX	25229539
1MV	71583208
DMH	5288085
B23	736027
5RF	118987011
6AR	2735604
5PQ	135567094
6OR	91397
4LJ	78702
C0D	134814223
JZL	49867182
96D	135567278
2CY	46829299
2FT	20455501
ENJ	137349266
65J	124080837
ETM	37851
5AE	9444
1NL	71660643
35F	22479942
JQD	134817771
MI2	9547945
TES	6013
7DY	11226090
GCW	446874
W6Y	73010355
7KQ	86343013
CPU	4358
2P6	11198569
03C	49835964
48R	137348214
7GM	91754979
P96	56844250
4R8	49866516
9EV	137348812
BHK	44543640
3DY	49866596
3YY	948334
49Y	137348219
B5Y	133107888
EQV	89640
A75	6102685
GR6	44521052
763	129900118
KPR	137349655
FEB	49866973
HOX	151001
HOX	6973639
7U4	86281821
BST	5287847
PP3	444773
DZN	107971
CVU	6857362
AXL	5287717
7ZA	129009705
TOL	53359
EKO	44246489
46Z	54669590
H1Y	307344
09C	10624851
8TP	10154301
66D	137348434
ZDA	9934622
E5W	132992936
6M5	71719394
VSC	17754216
RXD	24883488
16I	135414635
VIS	24776445
6WY	122707106
1ED	11438306
0W8	82320
FH9	91799224
5BS	121499143
C34	49866744
A1F	131800978
TCH	6675
FW7	134814241
PSD	10789367
PSD	445998
5HJ	28457733
KGV	137349646
Q26	53346510
EOL	3314
H82	137332108
VG7	9983140
02U	71318434
JIN	5311104
DBQ	135451156
KNC	439582
UMG	5289535
751	56955953
13J	72200987
AQ2	59744451
Y8L	49867881
FHU	49866987
MMF	72943179
X88	25161453
1S8	135566829
7CY	65269
5H6	16786068
94D	11289630
N93	124037105
2NC	49866429
LHF	129900306
GPR	449366
TR9	137350061
75T	129900135
682	6857698
40J	71485
CWV	137349137
VAH	86308697
VAH	10953556
SSC	447989
3XD	49837757
EMB	7752
8CR	135567372
SMX	456255
92H	132471735
CY4	17753929
CDU	4359
A80	108143
41R	92044061
WOW	16661548
A0H	49800151
DAP	2954
FUL	444863
8GM	135567131
5NB	56835776
DIG	445074
LGF	16758225
3M6	86278051
PUN	27137
F2Z	311880
D0Z	6324648
E9P	5274974
KI2	10958449
DFI	5288045
BBV	2801971
J76	137321188
BLB	5496539
BB8	6919633
BB8	73562
34H	440177
ESK	134129123
R24	44462688
GG5	12106168
GEG	5288385
HY2	45480142
M2W	13652491
PCV	194953
PCV	25203549
154	447369
7X7	25011731
4O6	9803364
P4E	5706669
P4E	7009704
TAQ	292661
1Q8	80493
58H	71494135
61T	71715374
N2I	12346461
11H	66534
8MG	137348726
8XR	134823829
CF3	9882812
BNW	133054013
8BJ	135566354
8BJ	24808478
3RO	71819700
B78	46937073
KME	49867200
C12	49866738
4GG	137348238
76T	129900124
90O	132990867
6K2	70847539
B2H	137348972
BFE	11309882
YZE	44468183
7BX	8469252
Z10	53301832
XME	9600424
U75	123133740
A48	16214804
E29	66698416
JZA	44182309
INF	446049
KEO	137349644
IN9	4369080
9P8	133053955
FJ4	11277788
3BM	25163987
I01	657001
4DG	135422933
7PS	135567307
3WM	137348186
3GF	86270361
WLM	13813285
5Q6	135567095
1XS	2992775
QQ3	46891881
TIA	444233
1HW	78225511
BD8	24879234
HNA	4634231
0XV	66563699
245	93379
FB5	72200563
FB5	53249971
X0A	3445006
PKL	118716433
DEN	7219
9DE	1129664
NBI	720051
MA5	9547906
AVV	44129639
XXY	49867874
AIX	11840918
ET	3624
5EY	71819712
1E3	137347955
BV7	40479434
BV7	1520806
3RT	46175187
7KD	25117126
5MP	12023
LZZ	91451
CTG	49866842
N4T	6102824
E90	56932123
FPI	17429
IDV	137349552
ROX	6915744
X05	22842043
CQH	137349117
KH1	5288670
FCN	446987
2HI	10062691
Q0B	1829844
G0V	137628296
667	5287541
B7H	91754988
62N	72193892
4FG	9500
TPI	444695
3UX	56947698
KDA	448056
79D	124201651
9WK	132274759
3PM	7004942
3PM	7004941
8EX	46926201
EWB	49843458
1FP	82191
ELS	137321186
DLS	7019608
E86	44481490
7XM	17904996
5O3	122197562
3T2	122192001
TIH	146719
TIH	7111748
7DJ	137045445
9YW	11379402
4CD	44608013
50X	46829300
DQA	439351
0VB	11983210
2CE	11957381
K6K	122164965
G6B	137332100
N48	118933136
8OS	135567321
DZX	91664013
LL1	12412578
EBY	134821717
U0E	444192
SKP	5289376
D3K	133084123
0U3	60167573
MJG	46174169
4SA	118797853
5P7	122172806
PN1	448911
PN1	7087336
23W	11815329
GZN	137333981
STJ	5311510
VCE	70702098
FED	137349341
5YL	445357
6HI	24812714
1L8	71300326
CKW	132281933
P22	448674
32L	14557507
J73	57339139
18H	73254836
D63	60156290
PRJ	91034909
2HG	439391
SCT	447628
56A	137348314
NZ9	16227156
831	24884503
NBC	448575
31G	91757947
GX1	137349466
HXY	12738004
LQG	137349703
IRL	71581448
MFC	49867301
9M3	71721544
HQT	90684366
3KY	86580375
DXC	222528
A65	2739015
SL6	6479654
7CM	8841871
HT1	1464
L94	53245673
L94	137349678
67C	119081691
GXS	118534805
7GB	89455287
CT4	213027
CT4	86287519
CT4	135529435
CT4	135779804
15C	46840165
DXF	137349213
3NB	44567299
R79	445992
QUA	5289243
S84	91819607
B60	135454624
GBS	159772
AHQ	45281230
CKI	129236
X3G	87228651
CRP	449402
YBH	5289610
GFQ	73504381
HHO	4634038
S79	135566329
KXN	9064
79E	122707113
MSM	1068
UUD	350459
8MR	16129580
LBY	2733283
LBY	7009571
F6Z	123755
3T9	135566587
RT0	56702020
6NQ	100958983
83J	11317439
929	45277565
GVX	101164969
HDC	447877
MCU	70680055
3DR	448058
APN	4472513
TNB	5289482
X0U	771615
G49	137349390
2L3	1711949
D5E	439560
LOH	137349699
2OM	42615258
54F	13150573
8R5	121415134
QEM	6604887
0J2	135566689
6MS	135567186
JO4	75182
X6C	71819706
VG8	24892819
SSN	1112
1GV	71296056
SRL	446313
HK0	60196239
4RL	101913264
IC9	137349548
7E3	123133780
R2B	49867561
5UO	135567110
CV4	67345149
TMX	7788282
17Z	10209
AMN	446072
K9H	25023890
AZZ	35370
5PV	16757
PCI	992
BCH	20689
015	10085299
34R	70699409
F1E	134823843
BBT	446505
ABT	137348915
P86	56844246
RUS	137349973
7KN	137348634
D5Z	137700768
VGX	11963036
147	65115
6L2	121232429
N3P	87517
5DB	137348339
0H5	56596555
OYQ	53308638
5TC	117072454
WP1	24229803
AYT	46938678
3NT	7422
P8S	74483
AFR	71296035
907	447508
T04	53326833
6Z6	137968075
NCD	93072
HGZ	42618032
H53	11550797
Q31	72551594
3UP	117072456
BWP	445958
PLH	194777
22K	49866432
50Q	71741430
GY5	135567343
LIW	15991564
AO9	49837888
LQH	10015659
E4P	122357
PJA	23725
0XB	2836648
3LE	137348154
5RZ	135567100
K86	104865
MLM	75367
RAM	439710
QUV	25228911
7JM	135567271
YTX	1738
CZ8	49866864
DV5	132990908
6DQ	9834654
LYB	135678105
LXB	11861121
3QU	14129
EZM	137349299
OHO	88397
PFR	53245701
TEG	22023490
62V	67951243
IE8	71581423
GUK	137333976
D99	54669582
K29	133054014
HLV	24206108
04E	5240
VMS	5289556
DHA	123991
A9O	56596556
L55	134820906
8RY	18505834
XTL	49867864
1K5	38072
HPP	10394
756	95897770
S0H	4369587
GMQ	56656450
9TM	137348860
18U	73659121
X96	57519674
HL4	10130163
1YF	71656183
AUK	6439171
LME	11412540
2XY	12318718
EBJ	3034185
T62	69927927
H7T	137349494
CJZ	11645079
FON	135484651
HC8	44237107
6UE	117967296
L76	9809077
IPZ	33166
8FZ	82504648
0YA	15765418
MGD	135398583
JS7	46916272
D9W	50913659
FV9	134812642
ZZ5	1916699
NHK	46829322
M46	72771079
X2A	91623325
48E	91885382
N34	135566426
RVX	137349974
PLZ	16040275
7DL	66744810
H34	56851697
9J8	118112244
EDS	42613186
VNP	11840993
GKE	135476768
45W	137348208
6WJ	137348537
12U	25113614
CHS	7016396
CHS	5287930
DLF	447849
4JT	820028
DMQ	154044
9U6	137796746
B4A	121256411
SX0	53339032
7HI	49866568
C38	49866746
JFJ	122721
7QY	129900146
VX2	10361208
6GZ	118987246
DR1	82143
BKC	6433556
2KU	2155044
DCB	445981
DM8	153975
T13	216324
NNK	20185407
B8P	129626301
63T	137348427
25N	11470330
7NG	124220774
K56	14668434
AF9	24764487
EFY	75202264
NFH	5287851
04Z	73350412
F82	134814266
2EB	73659155
69E	121271792
E2Z	118656528
CYS	5862
CYS	6419722
9FU	137348818
D53	13053017
AOT	10378
694	9547958
2XW	137348097
4IH	126970796
SJR	821599
KM0	18968588
R03	445989
FLC	31348
ULI	20149
UW4	86341928
9VK	132451775
PG1	49867492
PG1	131704224
6XI	2776534
8FG	135554413
TFL	24832019
BPL	3491745
JOY	8834695
TCR	6920044
TCR	449440
PX8	49867544
MW5	53338871
SUI	49867690
IQP	449240
7K9	15776744
4D7	44517644
P00	135566812
7NM	137348651
31L	117072124
IVM	6321424
JZ7	12404072
FZJ	118598721
2XT	126843265
7AW	59721405
D32	44143317
SS5	16122641
HBB	466960
X55	44201390
3RH	51346202
P51	56844249
MT9	5282034
PHV	446017
6ZN	121488121
CNK	132281934
1UE	135566834
7JB	2829333
J3Z	5870
FP7	134817514
8WO	137348763
4QT	118987231
U8U	20596475
9EE	12364
EOH	702
84X	133053538
6PU	124037107
GPO	49866380
ADE	190
0D3	5496617
TQJ	10279317
9VZ	137348868
8FU	132274772
N76	447655
ESY	49866954
U5P	6030
SXE	49867701
0WE	57576874
DP0	156295
FA2	17753975
45N	871518
AGM	46906031
J2V	121411874
DT6	9549241
5BU	150973
FBT	446274
TNE	446337
OXS	5496597
T64	137350034
IBR	4634717
J0T	137319681
QEI	135398670
ASM	5287711
7UA	86281685
6CG	135567158
HOH	962
HOH	22247451
6P6	137348505
EMV	6443223
IBB	1782
D2Q	49866884
32S	15480320
1WK	135566851
OPT	49867445
ILM	75735
5XG	117072459
82I	10631053
Z77	1166213
QOL	137349913
85Z	91668558
LKC	52946596
5YD	5165428
S1C	20099980
5B2	11492186
AQB	60202314
4SX	189003
1NG	24827045
6WG	57198368
0OL	69892
4YR	124037116
1QZ	71737835
74J	126480572
HBM	16758212
7LM	129900335
93B	2723785
L13	2405215
J3I	9843969
48S	91666472
F5S	137349317
4ZZ	121231453
LPS	17754066
27H	354654
RP3	91971267
6VO	137348535
865	68937287
2HB	49831257
6A0	100978767
2LX	24229807
SAK	73571
8UR	134817487
23J	54218704
2OX	75277394
9CX	66575611
IXV	91826015
HRB	9543497
GER	446073
IZB	9549201
XXE	2050136
SM9	51000425
4QX	118988348
BNG	155448
E9G	135121919
8BQ	135566978
EKH	97453
BOM	445128
4WJ	52191620
LEF	15227560
14H	11143662
11Q	51440978
12K	57144498
4L6	71765510
HUD	24916899
